#gene	sample1	sample2	sample3	sample7	sample8	sample9
HPCAL4	6119	4785	4935	3188	4843	5606
PPIE	7180	8640	2757	5352	6995	8210
BMP8B	374	267	145	303	302	289
OXCT2	6736	4509	5962	5140	5390	14012
TRIT1	2909	10519	4995	9376	8559	2952
MYCL	3646	6387	4284	7455	3958	5298
MFSD2A	790	2324	1440	1541	2531	1400
CAP1	4474	1674	1908	2023	6244	4804
PPT1	350	596	199	1068	859	364
RLF	4473	5022	1899	4137	1843	5925
TMCO2	431	194	145	508	528	215
ZMPSTE24	5225	4600	3005	6765	6043	4288
COL9A2	207	141	148	347	222	131
SMAP2	4329	4113	3911	7404	6146	6586
ZFP69B	1959	1956	2694	3308	2325	4310
ZFP69	1488	3593	1346	3513	4840	2089
EXO5	297	310	493	691	473	600
ZNF684	693	786	1131	1617	1103	1931
RIMS3	1239	2402	1309	2579	2917	1757
NFYC	2542	4208	2795	2214	3734	3805
KCNQ4	501	419	415	577	483	718
CITED4	5747	6082	6375	8065	8244	10137
CTPS1	2048	1187	2506	1363	3088	1736
SLFNL1	2526	3886	3691	2782	2395	6066
SCMH1	3588	3762	2239	3570	2655	4793
FOXO6	402	1077	542	487	675	897
EDN2	223	191	195	210	474	180
HIVEP3	3794	3061	3026	7524	1264	2690
GUCA2B	7720	8830	3371	9364	5321	5152
GUCA2A	12041	7991	13082	20543	16522	10843
FOXJ3	1258	1488	767	3230	1585	1442
RIMKLA	10775	18028	13900	7315	28474	29619
ZMYND12	1896	4522	3733	5178	7416	2403
PPCS	5594	4180	2544	3493	3189	4859
CCDC30	1768	644	821	672	675	1740
PPIH	1667	5894	1737	2543	7051	2601
YBX1	2206	1895	2426	2569	2329	3285
CLDN19	9261	3994	4656	4007	7825	5638
P3H1	948	1092	991	874	1327	1112
C1orf50	369	908	705	585	1075	695
RP5-994D16.12	958	769	584	798	912	940
RP5-994D16.11	1318	897	565	564	604	1266
SVBP	299	443	719	1290	1032	468
ERMAP	1460	2515	2589	1261	1287	2957
ZNF691	1613	827	683	585	938	1135
SLC2A1	385	362	743	588	627	432
FAM183A	4413	2247	2023	2634	2684	3186
EBNA1BP2	2893	5195	4602	7788	2037	5615
CFAP57	335	289	261	512	518	469
TMEM125	937	696	1512	2816	586	1720
C1orf210	658	3063	2053	2706	1397	2474
TIE1	2111	1975	765	1809	1982	908
MPL	500	811	641	1826	1514	958
CDC20	4679	3265	4769	7557	5652	3609
ELOVL1	16	32	18	33	38	19
MED8	588	533	482	366	1153	843
SZT2	4941	6195	7724	2225	4704	5745
HYI	1175	580	1188	1048	1471	1199
PTPRF	1448	3490	2389	3860	4081	4880
KDM4A	462	862	566	1331	624	608
ST3GAL3	965	415	549	1914	928	751
ARTN	1650	561	1054	2041	2109	1036
IPO13	6266	32368	9741	21958	18597	10471
DPH2	47	30	59	104	52	80
ATP6V0B	459	638	1193	722	1192	580
B4GALT2	1162	853	1593	1408	2110	1775
CCDC24	1025	2458	503	682	1395	2949
SLC6A9	1511	1044	1284	544	392	987
KLF17	3104	4439	5548	6656	9060	4965
KLF18	3002	6509	4830	7274	11149	4079
DMAP1	317	158	296	299	322	438
ERI3	511	851	756	724	328	247
RNF220	4936	2477	3284	3790	3887	4521
TMEM53	1950	1490	1608	3125	2525	1547
C1orf228	5959	5877	2479	10678	8849	8363
KIF2C	7820	4740	16226	24718	20098	15811
RPS8	1324	1411	987	1171	2697	1706
BEST4	527	2181	3413	866	2768	1764
PLK3	995	1983	1791	1636	1211	2775
TCTEX1D4	2676	1463	3817	3651	3049	3400
BTBD19	1515	1726	1370	2702	1266	1249
PTCH2	1262	1403	2018	1305	1970	2029
EIF2B3	7824	4755	4598	6545	4718	5873
HECTD3	721	1500	1424	1989	4468	552
UROD	7516	3961	2935	6777	7747	8528
ZSWIM5	1515	851	1686	1094	911	1529
HPDL	7879	3518	2598	4873	7452	5326
MUTYH	192	168	77	200	232	90
TOE1	113	67	85	72	109	85
TESK2	242	381	268	534	378	559
CCDC163P	765	497	983	1663	2236	714
MMACHC	2077	4953	990	6929	2969	2229
PRDX1	1336	1634	1453	3804	912	2380
AKR1A1	196	314	228	441	513	234
NASP	2321	3354	4400	5723	4631	3086
CCDC17	1296	1321	329	647	956	980
GPBP1L1	990	794	717	1831	1153	973
TMEM69	1307	1018	1620	1897	2738	1059
IPP	1939	786	2573	2385	2251	3004
MAST2	3612	3973	4775	7182	4749	5726
PIK3R3	332	386	465	241	1291	764
TSPAN1	142	138	384	152	295	240
RP11-322N21.2	2912	1329	954	3910	7197	4566
POMGNT1	654	465	570	387	733	1067
LURAP1	2573	5912	2603	7829	2893	3424
RAD54L	921	2559	3654	2810	2271	2388
LRRC41	2667	5845	4824	2235	1776	1921
UQCRH	4303	4075	6741	2578	8002	6245
NSUN4	512	653	576	854	199	324
FAAH	1257	1410	1560	1772	2435	1333
DMBX1	2274	1621	608	1322	1935	2191
RP11-49P4.7	1561	887	2200	1236	1321	2236
KNCN	434	428	419	641	448	1144
MKNK1	1084	2526	704	2774	2180	2014
MOB3C	7391	8660	10752	4129	8676	4519
ATPAF1	585	411	497	615	628	342
TEX38	855	836	754	1432	1127	1196
EFCAB14	1686	2331	4722	7149	2810	3081
CYP4B1	3946	3859	4865	7888	11044	9183
CYP4A11	1434	762	1307	1297	1399	945
CYP4X1	2903	3021	1673	3299	5515	2080
CYP4Z1	2671	1926	3316	2159	4110	6096
CYP4A22	2192	4363	4216	8501	7082	6226
PDZK1IP1	136	306	399	219	301	144
TAL1	3463	2147	2285	8986	7685	3521
STIL	728	599	1222	279	1179	556
CMPK1	798	1161	947	1085	854	1198
FOXE3	31	24	53	43	103	111
FOXD2	2030	2302	1737	3311	1204	2420
TRABD2B	4227	2769	1501	3639	3964	1927
AL356289.1	17	6	10	6	3	11
SLC5A9	2474	1005	806	1560	1685	1619
SPATA6	3153	9645	5949	18221	6862	4909
AGBL4	844	746	804	1043	1329	1723
BEND5	1990	958	1889	2815	2229	3030
ELAVL4	1762	1599	1239	979	1289	1669
DMRTA2	50	55	23	30	62	50
FAF1	24	14	27	30	46	29
CDKN2C	3380	7941	6187	7077	13056	2067
C1orf185	939	2537	1303	2299	1114	775
RNF11	826	703	1496	710	1208	837
TTC39A	3555	2730	2198	3505	1328	5954
EPS15	8161	8383	3769	6206	7378	8519
OSBPL9	1036	500	820	764	477	368
NRDC	1511	597	503	1148	1220	724
RAB3B	642	1602	632	2142	820	990
TXNDC12	949	856	3434	835	670	1771
KTI12	1321	937	1034	2598	1633	2109
BTF3L4	207	123	177	141	160	194
ZFYVE9	4275	7155	4189	2650	2200	5291
CC2D1B	1111	993	1584	1845	1159	1368
ORC1	113	247	212	155	131	217
PRPF38A	2304	1739	1691	3277	2840	2713
ZCCHC11	158	174	212	260	452	215
GPX7	1813	862	724	916	1443	1203
FAM159A	2884	4083	3009	3664	3288	4051
COA7	1159	1222	470	1347	951	1199
ZYG11B	1479	735	1057	2086	847	1749
ZYG11A	2993	1385	2491	5630	3180	4455
ECHDC2	5434	5581	5159	6920	3322	5311
SCP2	221	133	70	165	188	247
AL445183.1	1160	2718	2219	2865	2983	6114
PODN	8073	6932	7305	8816	3818	3454
SLC1A7	224	361	527	459	226	326
CPT2	2114	1529	6308	4277	5982	6005
C1orf123	1183	674	762	828	528	1212
MAGOH	1261	953	615	2271	738	1530
LRP8	3605	2317	2153	4794	2198	1935
DMRTB1	6990	2884	3597	4180	9543	3808
GLIS1	1323	965	580	1785	2445	1878
NDC1	295	100	92	189	166	149
YIPF1	489	265	496	567	318	854
DIO1	4658	8091	4844	3484	7902	2529
HSPB11	851	2080	608	791	1416	567
LRRC42	824	1037	856	950	1966	1598
LDLRAD1	3572	3268	2525	4652	1603	2722
TMEM59	934	406	905	755	728	834
TCEANC2	1137	777	1092	789	868	967
RP11-446E24.4	1389	2890	1835	2999	1533	1473
CDCP2	248	105	48	309	302	379
CYB5RL	780	584	352	830	671	607
MRPL37	745	526	229	774	807	736
SSBP3	7527	8697	4438	11277	12271	13497
ACOT11	5954	6263	13673	9554	13478	24341
FAM151A	1792	3068	1201	866	1177	2350
MROH7	1300	2127	2918	3311	3846	6525
MROH7-TTC4	639	2236	1467	4022	2237	1623
TTC4	1525	999	1530	1348	1183	1403
PARS2	1551	1009	1502	444	1319	576
TTC22	2168	4092	3370	3043	2932	3479
LEXM	1596	834	610	2585	1392	2163
DHCR24	37	37	42	117	151	64
TMEM61	406	303	448	567	202	345
BSND	6011	9366	6284	21652	15933	6415
PCSK9	3567	3474	3001	2460	2529	8484
USP24	3669	2972	4424	11620	5719	6097
PLPP3	848	1569	1026	1024	865	893
PRKAA2	1246	2437	1935	675	2090	1181
C1orf168	2485	2057	1652	3729	2237	1658
C8A	3295	2143	2477	3321	2226	2630
C8B	20437	11545	13711	5733	35619	18502
DAB1	7377	10386	11074	18601	9547	13208
OMA1	2150	1341	1583	1791	1431	1343
TACSTD2	1911	4241	3481	2461	1689	2202
MYSM1	396	207	368	494	236	412
JUN	3065	4106	4999	5511	7490	6209
FGGY	6405	2642	3683	5736	5318	12102
HOOK1	3312	3121	3969	1310	4512	3256
CYP2J2	240	426	279	685	569	666
C1orf87	6160	3811	3217	5869	7809	8508
NFIA	12004	10484	13601	9530	17110	20071
TM2D1	4061	2968	1792	4701	3678	8975
PATJ	3695	1657	2546	2269	1613	2378
L1TD1	4850	2579	4680	2594	4447	4204
KANK4	1945	4098	3174	6060	4338	5222
USP1	21	11	11	15	8	18
DOCK7	4905	2814	3959	2565	2889	4616
ANGPTL3	2741	1470	3341	2406	5343	783
ATG4C	1851	548	1646	2629	1509	848
FOXD3	2476	1405	1341	3091	2085	2515
ALG6	5304	3273	1655	4152	4388	4287
ITGB3BP	8271	4997	11263	4031	4635	9006
EFCAB7	1247	1023	805	1727	1043	1223
PGM1	2286	3223	4668	3265	8892	4359
ROR1	543	668	409	1226	929	806
UBE2U	3698	2955	3623	1676	1260	3466
CACHD1	1446	531	1240	822	922	1764
RAVER2	3075	3587	3303	2383	6144	7577
JAK1	345	265	404	666	447	205
AK4	3923	2171	1124	3227	1447	1548
DNAJC6	713	285	442	884	731	588
LEPROT	278	269	249	288	280	586
LEPR	410	242	645	579	527	1106
PDE4B	7486	9633	3782	11815	7168	7333
SGIP1	2491	4086	4990	4914	6526	2317
TCTEX1D1	2878	2147	3141	5046	2824	3565
INSL5	3775	2507	2561	3093	3895	4394
WDR78	1293	2059	2726	3844	2066	3150
MIER1	2332	2436	4469	4237	2903	4500
SLC35D1	3949	6414	3651	6983	6762	6548
C1orf141	3452	1596	1236	2025	3320	1454
IL23R	207	327	197	93	163	204
IL12RB2	197	298	517	654	622	401
SERBP1	1177	1063	1125	758	919	1064
GADD45A	3949	4786	3370	4479	2917	1760
GNG12	278	292	729	492	856	601
DIRAS3	291	343	632	903	876	652
WLS	3898	4206	3973	1978	2168	3629
RPE65	1128	1266	642	827	529	1534
DEPDC1	553	739	490	618	1448	1430
LRRC7	4852	4699	1788	6547	5814	3479
LRRC40	673	1228	1506	682	866	1642
SRSF11	2558	2889	3052	7289	6100	4979
ANKRD13C	17	62	74	34	41	75
HHLA3	2242	3399	2493	5859	4306	2723
AL158839.1	8487	7974	10503	19116	5606	10532
CTH	505	318	718	679	732	309
PTGER3	1267	1590	962	1840	1772	1324
ZRANB2	404	1750	1225	1509	2232	954
NEGR1	2920	1549	3858	1972	3565	2674
LRRIQ3	1288	772	1743	1073	1576	1481
FPGT	708	2230	1330	928	1416	1555
FPGT-TNNI3K	3154	1235	3458	7128	3773	3568
TNNI3K	514	948	422	592	863	822
LRRC53	2079	2125	3411	4862	4528	6365
ERICH3	4079	4248	3166	4805	4070	7184
CRYZ	399	300	619	432	449	983
TYW3	6360	5448	7904	10288	4476	2539
LHX8	126	203	476	700	509	125
SLC44A5	3421	1765	1883	3227	4092	4227
ACADM	1642	1873	2459	2109	2897	2797
RABGGTB	502	1273	799	1116	2566	1326
MSH4	570	438	544	515	751	480
ASB17	1641	1412	3339	3531	2925	3337
ST6GALNAC3	68	90	92	119	56	41
ST6GALNAC5	857	1196	1284	1073	1896	620
PIGK	705	2250	794	1056	911	1206
AK5	2056	1334	3033	2884	1836	2142
ZZZ3	1608	1392	1102	2112	3502	1827
USP33	5335	6574	4605	5232	2980	10195
FAM73A	366	1620	1123	1050	911	1725
NEXN	1278	1332	1588	1074	2159	1182
FUBP1	1687	1590	968	2352	2110	3551
DNAJB4	3377	3786	3376	4642	4361	5580
GIPC2	1300	1918	829	1807	1412	1038
PTGFR	995	1394	1235	1294	1072	866
IFI44L	1041	2382	2114	2459	3519	2091
IFI44	3362	2639	7438	3669	5320	8197
ADGRL4	2471	1326	3716	3774	3528	3009
ADGRL2	970	1657	667	1599	1588	2307
TTLL7	5374	4109	3922	6408	6624	8556
PRKACB	6181	8484	7195	8647	6794	13751
SAMD13	1593	1398	717	3387	1530	1863
DNASE2B	1420	483	648	887	937	807
RPF1	2753	4143	5685	8077	10825	3738
GNG5	609	866	1048	979	2303	862
CTBS	694	1210	1031	1680	841	928
SSX2IP	2381	2352	5169	1663	5217	2813
LPAR3	452	688	343	413	1105	623
MCOLN2	637	840	1103	920	1523	2187
WDR63	3772	3956	4897	3538	3029	1565
MCOLN3	548	902	643	1298	590	634
SYDE2	437	184	435	393	772	734
C1orf52	4090	2544	5866	13339	3135	7552
BCL10	945	487	577	722	877	798
DDAH1	2162	1333	2044	1973	2829	4090
CYR61	9518	9883	6099	3946	11465	8608
ZNHIT6	1447	1283	2834	2345	2376	2503
COL24A1	60	206	69	273	301	122
ODF2L	430	510	482	532	330	448
CLCA2	148	86	68	225	86	116
CLCA1	1352	468	858	974	905	1110
CLCA4	528	490	341	368	1047	617
SH3GLB1	2173	3835	1308	2521	1661	3534
SEP15	36	66	51	68	118	60
HS2ST1	801	547	1257	908	1966	452
RP5-1052I5.2	16175	10577	3483	12180	11815	15752
LMO4	3688	7211	8084	5848	5316	7223
PKN2	386	589	697	910	835	969
GTF2B	111	80	53	99	52	84
KYAT3	189	168	298	86	101	276
RBMXL1	2534	2575	3391	1859	4685	2236
GBP3	1977	3402	2042	5309	3712	2562
GBP1	1200	1134	1757	3225	2796	1966
GBP2	5923	4185	5032	5648	9662	4169
GBP7	3616	2329	1794	5047	2242	1814
GBP4	1524	3096	1803	1916	923	1416
GBP5	77	100	30	146	57	33
GBP6	835	509	777	751	874	1084
LRRC8B	8454	4768	2157	5223	6988	7883
LRRC8C	204	377	198	173	365	374
RP11-302M6.4	2143	733	1333	1933	2321	3335
LRRC8D	127	161	200	79	136	198
ZNF326	590	571	270	812	506	587
BARHL2	169	409	230	355	632	376
ZNF644	137	195	131	241	326	124
HFM1	1522	1027	733	1323	274	768
CDC7	4021	8626	3101	3990	5518	2214
TGFBR3	246	279	100	263	288	213
BRDT	2577	768	1330	1810	1353	1984
EPHX4	4625	7098	10328	6174	3656	6381
SETSIP	220	239	1056	539	354	905
BTBD8	2680	2988	6798	6153	13732	6210
KIAA1107	1307	1397	1366	2943	610	1446
C1orf146	730	351	286	1347	1136	435
GLMN	3344	2253	2528	4091	3196	6186
RPAP2	2516	5378	3059	5486	7742	4009
GFI1	2883	5779	1760	5611	7209	3478
EVI5	30	31	99	50	55	45
RPL5	3	1	3	3	3	5
FAM69A	61	145	127	141	191	266
MTF2	1161	1773	1957	2823	2793	1837
TMED5	35	69	136	34	80	112
CCDC18	132	198	226	157	110	186
DR1	6369	3127	2876	5884	4374	4247
FNBP1L	294	513	402	608	826	513
BCAR3	230	64	381	264	237	231
DNTTIP2	1031	586	1379	707	734	1573
GCLM	2248	1411	1300	2430	5274	4515
ABCA4	3724	1656	1837	3919	4229	797
ARHGAP29	919	692	567	892	2099	676
ABCD3	233	373	422	264	210	341
F3	2200	1733	1860	1469	1691	1117
SLC44A3	3045	3831	5928	1295	4621	3871
CNN3	2584	1677	2129	2606	2340	4172
ALG14	61	52	19	60	100	49
TMEM56	1521	1367	668	1404	1630	1265
TMEM56-RWDD3	1834	1302	1973	560	956	1765
RWDD3	4494	6203	1533	3532	4711	5063
PTBP2	1681	3198	1039	1140	2002	1574
DPYD	544	1008	970	873	1411	1756
SNX7	15650	16530	7581	15450	7724	13752
PLPPR5	5188	5371	7931	12848	6036	8850
PLPPR4	86	144	125	258	186	202
PALMD	5279	9087	5801	5930	9189	5328
FRRS1	777	889	731	1203	2143	2133
AGL	341	80	149	288	681	596
AC096949.1	102	186	105	114	88	94
SLC35A3	4729	6246	8884	14021	11191	6742
MFSD14A	3178	1956	2502	2659	2311	2096
SASS6	260	369	223	278	420	145
TRMT13	2168	1281	1703	4528	739	3012
LRRC39	2065	763	969	1728	369	1170
DBT	661	401	549	1005	553	711
RTCA	1561	2401	3737	3718	2611	2522
CDC14A	1950	1928	1658	2597	1250	1400
GPR88	591	1103	2071	1414	1102	2216
VCAM1	900	1336	544	809	813	502
EXTL2	2651	3493	2983	2514	2701	1930
SLC30A7	827	314	424	287	521	422
DPH5	370	80	149	219	614	346
S1PR1	359	888	743	637	706	631
OLFM3	1096	2136	1242	1309	1507	635
COL11A1	3757	6299	2989	5887	5515	4201
RNPC3	230	280	118	355	203	370
AMY2B	773	418	794	1655	750	1016
AMY2A	2973	1304	3776	2771	3202	3472
AMY1A	2399	3716	4408	4682	3577	3292
AMY1B	465	293	283	415	478	460
AMY1C	2149	936	3872	1610	4125	2271
PRMT6	680	1098	585	895	644	1277
NTNG1	378	599	892	375	407	1303
VAV3	833	512	638	554	686	945
SLC25A24	472	495	832	924	548	721
NBPF4	1760	2128	4737	5013	2140	3800
NBPF6	8113	2025	9928	6094	5835	11195
FAM102B	140	209	203	251	176	183
HENMT1	1506	2934	3262	5140	4669	5492
PRPF38B	5177	3675	2759	6203	4926	6321
FNDC7	1767	2435	1443	1113	4505	2358
STXBP3	2431	1049	2084	1702	3038	1869
AKNAD1	786	848	553	491	341	334
RP11-475E11.9	2232	2095	3169	2652	4570	3814
GPSM2	2915	6119	3190	2498	3045	3036
CLCC1	5458	6104	6879	4480	9346	7175
WDR47	913	783	914	1103	639	867
TAF13	2734	791	1311	1875	2094	504
TMEM167B	505	253	254	124	484	858
C1orf194	4965	5385	6524	5325	3960	1959
KIAA1324	1010	368	979	2222	1199	1687
SARS	4011	3056	7466	4980	4120	3632
CELSR2	4263	2404	2752	2695	2457	1925
PSRC1	1777	1753	1409	3608	1416	2695
MYBPHL	129	97	210	115	242	272
SORT1	1169	752	1401	1187	1763	715
PSMA5	3664	1090	1401	1325	1125	2359
SYPL2	1436	1284	2380	1746	2900	1666
ATXN7L2	355	803	686	937	212	501
CYB561D1	1731	1760	665	2720	4623	3144
AMIGO1	1784	1751	2019	1616	5054	2777
GPR61	4370	4239	5793	9735	2084	5252
GNAI3	1825	3115	2915	4055	6071	2744
GNAT2	2074	3529	1170	3071	1262	1632
AMPD2	730	446	330	860	797	537
GSTM4	2301	1314	1394	3882	2246	2298
GSTM2	949	547	734	1298	1487	590
GSTM1	16	129	67	140	129	75
GSTM5	2132	5455	1435	3732	4441	3238
GSTM3	2081	1426	4283	7595	3622	6924
EPS8L3	11054	10175	4831	11154	4845	5535
CSF1	697	927	764	986	1349	990
AHCYL1	588	322	438	841	386	755
STRIP1	4491	9925	4774	11245	5347	3915
ALX3	295	277	352	457	392	516
UBL4B	4268	4555	12070	15268	5423	6568
SLC6A17	1979	1863	983	1477	2451	1046
KCNC4	789	2272	1211	2121	2628	2128
RBM15	796	1137	980	542	936	1339
SLC16A4	36	24	11	34	25	33
LAMTOR5	2943	1259	1737	1187	2308	2161
PROK1	1038	1716	904	2399	2398	1351
KCNA10	427	261	632	519	419	278
KCNA2	1797	2855	2653	3970	3998	2902
KCNA3	1413	1917	1077	2237	2746	1889
CD53	2811	1623	3370	994	2761	3007
LRIF1	3466	3828	5518	4778	2327	11120
DRAM2	356	167	169	524	880	596
CEPT1	1946	2353	1661	1880	4200	2595
DENND2D	386	197	190	369	661	685
CHI3L2	2666	4584	6343	4762	11126	7503
CHIA	1950	446	460	1475	1248	2191
PIFO	2617	1417	3497	2271	3323	3707
OVGP1	3	6	9	9	20	18
WDR77	3550	4490	4129	5747	10262	4521
ATP5F1	4128	5272	6536	5841	5624	9063
C1orf162	659	454	629	350	757	581
TMIGD3	196	511	364	355	430	288
ADORA3	393	554	670	372	421	514
RAP1A	70	81	58	117	125	157
FAM212B	6620	4814	5777	6757	3799	9056
DDX20	704	1520	519	1545	881	455
KCND3	1685	4558	2616	2475	1843	2794
CTTNBP2NL	100	51	56	111	73	144
WNT2B	2471	1178	741	1537	1248	1801
ST7L	1764	1950	2202	951	843	2178
CAPZA1	203	212	401	992	625	556
MOV10	4049	9644	4250	5026	4017	6712
RHOC	4107	7805	1760	4848	2883	8372
RP11-426L16.10	159	246	167	178	344	242
PPM1J	1592	737	1358	247	1623	1358
FAM19A3	1878	3027	3161	5454	3544	1202
SLC16A1	4887	6274	6592	8781	8881	8371
LRIG2	4810	3583	4042	5020	5037	5598
MAGI3	243	257	414	467	741	399
PHTF1	23	23	32	45	25	25
RSBN1	2462	4003	7820	2617	3984	6873
PTPN22	177	429	579	285	291	705
BCL2L15	10205	9743	7044	9941	18828	9285
AP4B1	3573	3409	6823	3135	3536	5982
DCLRE1B	854	1299	2464	3880	3406	2960
HIPK1	352	165	256	298	270	285
OLFML3	241	427	336	677	414	720
SYT6	1436	1007	2161	3067	1434	1719
TRIM33	4380	2427	4023	7344	3594	4616
BCAS2	774	979	1089	893	1947	1187
DENND2C	2410	1557	1969	1472	2413	3213
AMPD1	5197	4615	4246	5645	2066	1905
NRAS	399	1247	405	736	1160	645
CSDE1	1023	2348	3354	2091	2354	2045
SIKE1	8630	6333	10579	12375	13818	20692
SYCP1	872	663	745	428	1327	1137
TSHB	1691	1179	2002	2711	3793	2546
TSPAN2	1169	1592	1080	1319	1263	836
NGF	3564	5392	3504	8156	3590	5754
VANGL1	922	1160	1782	3961	2811	2562
CASQ2	3340	6523	5371	5393	7936	5179
NHLH2	179	252	133	113	208	205
SLC22A15	5050	1963	6610	2994	7992	5602
MAB21L3	2443	3125	628	1320	1280	3992
ATP1A1	2451	1427	1032	1246	991	981
CD58	24	57	64	55	87	108
IGSF3	6213	4383	2415	3866	5409	2146
CD2	119	113	81	158	160	152
PTGFRN	45	39	28	42	28	69
CD101	444	1572	1013	1318	899	1044
TTF2	482	204	419	262	994	328
TRIM45	3633	3174	3368	2678	6909	5532
VTCN1	5855	1891	3343	6052	3607	3627
MAN1A2	1637	6862	2029	2798	1229	6285
FAM46C	3289	5287	1886	5660	11638	6139
GDAP2	3862	1574	2581	1044	2297	3214
WDR3	9125	7242	13641	6536	9228	9310
SPAG17	2261	1700	3023	2322	4978	1691
TBX15	288	1877	1063	785	1493	1629
WARS2	1706	885	2730	3675	1592	1156
HAO2	228	247	286	240	705	537
HSD3B2	1177	767	322	1768	1305	567
HSD3B1	18	26	6	14	37	13
ZNF697	12108	5893	4641	10486	11780	4309
PHGDH	45	189	110	63	109	84
HMGCS2	6434	8926	3205	3755	5756	3089
REG4	2052	580	566	1168	1398	539
ADAM30	215	155	121	113	121	165
NOTCH2	657	472	768	932	905	1147
SEC22B	1084	949	1924	2027	2239	949
NBPF26	4984	8520	5097	8037	8040	5261
PPIAL4A	2139	1181	1770	3208	3304	3169
AC241377.1	1522	1204	549	687	1876	1901
FCGR1B	156	140	154	144	206	262
FAM72B	579	530	232	246	301	661
SRGAP2C	1333	3742	2243	2857	470	2496
HIST2H3PS2	559	573	305	418	370	332
FAM72C	126	87	135	168	147	379
PPIAL4E	5270	7227	6707	12063	13797	13131
NBPF15	4798	7522	4419	3414	4507	5646
PPIAL4F	2540	1103	1295	2724	3270	2664
SRGAP2B	2372	1061	1365	2219	1777	3786
FAM72D	4559	2280	5470	9649	4579	3383
AC241585.1	5281	3130	1787	3161	9447	5526
PPIAL4D	5050	6529	6679	7119	5009	6985
NBPF20	96	98	163	125	89	113
GPR89A	19	9	20	19	31	11
PDZK1	3909	3851	4821	9704	7307	6708
CD160	2226	858	1696	2121	2069	4590
RNF115	2641	3766	5058	9035	3455	6947
POLR3C	3067	2801	2842	2981	2815	6982
NUDT17	250	189	189	275	226	266
PIAS3	10423	19983	14076	12701	18707	12350
ANKRD35	8028	7483	6471	6191	6488	7811
ITGA10	740	656	919	1091	1066	1074
PEX11B	2172	1807	2667	1774	4488	2267
RBM8A	21602	15167	9995	12858	15366	18578
CH17-270A2.2	4398	3357	2404	5524	5845	5722
LIX1L	49	24	43	58	21	17
ANKRD34A	2411	6212	6151	2579	7122	4502
POLR3GL	1714	2182	1548	1395	2997	3090
TXNIP	1404	586	776	1268	734	1449
HFE2	1913	3003	1012	937	1820	994
NBPF10	682	737	2269	1144	1370	3672
RP11-458D21.5	706	398	994	1132	624	722
NOTCH2NL	1117	314	865	1169	663	3020
AC243756.1	270	376	314	169	166	328
NBPF12	82	87	183	121	112	144
PRKAB2	2053	3810	4870	3895	3568	3772
FMO5	5438	4058	3868	3030	4698	4945
CHD1L	3256	1599	1789	2156	2490	4459
BCL9	136	48	86	136	23	36
ACP6	1354	811	1786	1463	1447	5097
GJA5	375	747	959	853	972	336
GJA8	253	290	313	165	422	419
GPR89B	1806	1319	982	969	594	1362
NBPF11	319	386	495	951	1895	913
AC245100.1	3038	2672	3413	3801	4271	2808
PPIAL4G	776	577	630	784	479	888
NBPF14	3326	6064	2568	5039	5598	3535
PDE4DIP	1089	890	518	937	1385	1087
NBPF9	521	282	262	403	238	601
NBPF19	684	316	593	606	662	668
PPIAL4C	1713	2726	2317	2922	1774	1941
FAM231D	2962	4601	3763	4166	3960	4376
FCGR1A	672	2313	3062	4697	1840	3800
HIST2H2BF	1434	1890	1514	2558	1412	1126
HIST2H3D	3563	3108	2628	5341	2296	4687
HIST2H4A	2040	3794	1541	5454	3287	4535
HIST2H3C	996	1680	2033	2965	1971	2209
HIST2H2AA3	4423	2103	1158	2866	2884	1571
HIST2H2AA4	801	1959	600	1566	1515	1824
HIST2H3A	154	253	229	205	257	238
HIST2H4B	8848	5355	7216	7172	11552	11442
HIST2H2BE	5176	5238	3474	3504	10267	5930
HIST2H2AC	360	260	220	145	191	739
HIST2H2AB	413	515	540	608	768	534
BOLA1	4364	6765	4597	5976	3506	4609
SV2A	192	281	313	456	521	199
SF3B4	2173	1468	1115	5267	2781	4001
MTMR11	2603	3880	2458	3418	2352	6190
OTUD7B	2673	3785	2828	3046	2865	3608
VPS45	1209	4784	2466	1644	2851	3054
PLEKHO1	2384	3504	3106	8666	6746	3619
ANP32E	287	181	196	260	332	372
CA14	3300	2407	3261	2932	3273	3838
APH1A	1492	1352	1473	1100	1327	2711
C1orf54	1983	4638	2786	2943	2892	6181
CIART	344	173	537	594	602	660
MRPS21	303	188	332	503	328	175
AC242988.1	3665	5240	4255	4715	5018	4400
PRPF3	2160	1504	1591	3070	2028	2434
RPRD2	975	1309	2137	2293	2668	1710
TARS2	1295	2138	2152	4553	1383	3726
ECM1	964	1370	1428	1824	4070	2361
ADAMTSL4	7237	3751	5064	6710	4101	4662
MCL1	1486	1191	2214	3146	1403	2063
ENSA	1764	3846	2346	4180	3880	5044
GOLPH3L	2190	3498	2412	2992	2466	2107
HORMAD1	4020	2174	3162	2818	8215	4687
CTSS	2519	1984	1307	3020	1435	1528
CTSK	182	229	172	183	295	145
ARNT	102	68	63	143	151	225
RP11-235D19.4	1899	2326	2274	4279	3561	3321
SETDB1	1045	621	845	401	1060	1167
CERS2	2776	4236	2214	8383	8621	3532
ANXA9	5974	1956	4749	1357	4480	2371
FAM63A	409	915	495	518	493	910
PRUNE1	1054	576	403	1239	1739	852
BNIPL	2326	2295	3007	2247	4313	1964
C1orf56	929	635	587	409	879	261
