#gene	sample7	sample8	sample9
CNN3	2606	2340	4172
ALG14	60	100	49
TMEM56	1404	1630	1265
TMEM56-RWDD3	560	956	1765
RWDD3	3532	4711	5063
PTBP2	1140	2002	1574
DPYD	873	1411	1756
SNX7	15450	7724	13752
PLPPR5	12848	6036	8850
PLPPR4	258	186	202
PALMD	5930	9189	5328
FRRS1	1203	2143	2133
AGL	288	681	596
AC096949.1	114	88	94
SLC35A3	14021	11191	6742
MFSD14A	2659	2311	2096
SASS6	278	420	145
TRMT13	4528	739	3012
LRRC39	1728	369	1170
DBT	1005	553	711
RTCA	3718	2611	2522
CDC14A	2597	1250	1400
GPR88	1414	1102	2216
VCAM1	809	813	502
EXTL2	2514	2701	1930
SLC30A7	287	521	422
DPH5	219	614	346
S1PR1	637	706	631
OLFM3	1309	1507	635
COL11A1	5887	5515	4201
RNPC3	355	203	370
AMY2B	1655	750	1016
AMY2A	2771	3202	3472
AMY1A	4682	3577	3292
AMY1B	415	478	460
AMY1C	1610	4125	2271
PRMT6	895	644	1277
NTNG1	375	407	1303
VAV3	554	686	945
SLC25A24	924	548	721
NBPF4	5013	2140	3800
NBPF6	6094	5835	11195
FAM102B	251	176	183
HENMT1	5140	4669	5492
PRPF38B	6203	4926	6321
FNDC7	1113	4505	2358
STXBP3	1702	3038	1869
AKNAD1	491	341	334
RP11-475E11.9	2652	4570	3814
GPSM2	2498	3045	3036
CLCC1	4480	9346	7175
WDR47	1103	639	867
TAF13	1875	2094	504
TMEM167B	124	484	858
C1orf194	5325	3960	1959
KIAA1324	2222	1199	1687
SARS	4980	4120	3632
CELSR2	2695	2457	1925
PSRC1	3608	1416	2695
MYBPHL	115	242	272
SORT1	1187	1763	715
PSMA5	1325	1125	2359
SYPL2	1746	2900	1666
ATXN7L2	937	212	501
CYB561D1	2720	4623	3144
AMIGO1	1616	5054	2777
GPR61	9735	2084	5252
GNAI3	4055	6071	2744
GNAT2	3071	1262	1632
AMPD2	860	797	537
GSTM4	3882	2246	2298
GSTM2	1298	1487	590
GSTM1	140	129	75
GSTM5	3732	4441	3238
GSTM3	7595	3622	6924
EPS8L3	11154	4845	5535
CSF1	986	1349	990
AHCYL1	841	386	755
STRIP1	11245	5347	3915
ALX3	457	392	516
UBL4B	15268	5423	6568
SLC6A17	1477	2451	1046
KCNC4	2121	2628	2128
RBM15	542	936	1339
SLC16A4	34	25	33
LAMTOR5	1187	2308	2161
PROK1	2399	2398	1351
KCNA10	519	419	278
KCNA2	3970	3998	2902
KCNA3	2237	2746	1889
CD53	994	2761	3007
LRIF1	4778	2327	11120
DRAM2	524	880	596
CEPT1	1880	4200	2595
DENND2D	369	661	685
CHI3L2	4762	11126	7503
CHIA	1475	1248	2191
PIFO	2271	3323	3707
OVGP1	9	20	18
WDR77	5747	10262	4521
ATP5F1	5841	5624	9063
C1orf162	350	757	581
TMIGD3	355	430	288
ADORA3	372	421	514
RAP1A	117	125	157
FAM212B	6757	3799	9056
DDX20	1545	881	455
KCND3	2475	1843	2794
CTTNBP2NL	111	73	144
WNT2B	1537	1248	1801
ST7L	951	843	2178
CAPZA1	992	625	556
MOV10	5026	4017	6712
RHOC	4848	2883	8372
RP11-426L16.10	178	344	242
PPM1J	247	1623	1358
FAM19A3	5454	3544	1202
SLC16A1	8781	8881	8371
LRIG2	5020	5037	5598
MAGI3	467	741	399
PHTF1	45	25	25
RSBN1	2617	3984	6873
PTPN22	285	291	705
BCL2L15	9941	18828	9285
AP4B1	3135	3536	5982
DCLRE1B	3880	3406	2960
HIPK1	298	270	285
OLFML3	677	414	720
SYT6	3067	1434	1719
TRIM33	7344	3594	4616
BCAS2	893	1947	1187
DENND2C	1472	2413	3213
AMPD1	5645	2066	1905
NRAS	736	1160	645
CSDE1	2091	2354	2045
SIKE1	12375	13818	20692
SYCP1	428	1327	1137
TSHB	2711	3793	2546
TSPAN2	1319	1263	836
NGF	8156	3590	5754
VANGL1	3961	2811	2562
CASQ2	5393	7936	5179
NHLH2	113	208	205
SLC22A15	2994	7992	5602
MAB21L3	1320	1280	3992
ATP1A1	1246	991	981
CD58	55	87	108
IGSF3	3866	5409	2146
CD2	158	160	152
PTGFRN	42	28	69
CD101	1318	899	1044
TTF2	262	994	328
TRIM45	2678	6909	5532
VTCN1	6052	3607	3627
MAN1A2	2798	1229	6285
FAM46C	5660	11638	6139
GDAP2	1044	2297	3214
WDR3	6536	9228	9310
SPAG17	2322	4978	1691
TBX15	785	1493	1629
WARS2	3675	1592	1156
HAO2	240	705	537
HSD3B2	1768	1305	567
HSD3B1	14	37	13
ZNF697	10486	11780	4309
PHGDH	63	109	84
HMGCS2	3755	5756	3089
REG4	1168	1398	539
ADAM30	113	121	165
NOTCH2	932	905	1147
SEC22B	2027	2239	949
NBPF26	8037	8040	5261
PPIAL4A	3208	3304	3169
AC241377.1	687	1876	1901
FCGR1B	144	206	262
FAM72B	246	301	661
SRGAP2C	2857	470	2496
HIST2H3PS2	418	370	332
FAM72C	168	147	379
PPIAL4E	12063	13797	13131
NBPF15	3414	4507	5646
PPIAL4F	2724	3270	2664
SRGAP2B	2219	1777	3786
FAM72D	9649	4579	3383
AC241585.1	3161	9447	5526
PPIAL4D	7119	5009	6985
NBPF20	125	89	113
GPR89A	19	31	11
PDZK1	9704	7307	6708
CD160	2121	2069	4590
RNF115	9035	3455	6947
POLR3C	2981	2815	6982
NUDT17	275	226	266
PIAS3	12701	18707	12350
ANKRD35	6191	6488	7811
ITGA10	1091	1066	1074
PEX11B	1774	4488	2267
RBM8A	12858	15366	18578
CH17-270A2.2	5524	5845	5722
LIX1L	58	21	17
ANKRD34A	2579	7122	4502
POLR3GL	1395	2997	3090
TXNIP	1268	734	1449
HFE2	937	1820	994
NBPF10	1144	1370	3672
RP11-458D21.5	1132	624	722
NOTCH2NL	1169	663	3020
AC243756.1	169	166	328
NBPF12	121	112	144
PRKAB2	3895	3568	3772
FMO5	3030	4698	4945
CHD1L	2156	2490	4459
BCL9	136	23	36
ACP6	1463	1447	5097
GJA5	853	972	336
GJA8	165	422	419
GPR89B	969	594	1362
NBPF11	951	1895	913
AC245100.1	3801	4271	2808
PPIAL4G	784	479	888
NBPF14	5039	5598	3535
PDE4DIP	937	1385	1087
NBPF9	403	238	601
NBPF19	606	662	668
PPIAL4C	2922	1774	1941
FAM231D	4166	3960	4376
FCGR1A	4697	1840	3800
HIST2H2BF	2558	1412	1126
HIST2H3D	5341	2296	4687
HIST2H4A	5454	3287	4535
HIST2H3C	2965	1971	2209
HIST2H2AA3	2866	2884	1571
HIST2H2AA4	1566	1515	1824
HIST2H3A	205	257	238
HIST2H4B	7172	11552	11442
HIST2H2BE	3504	10267	5930
HIST2H2AC	145	191	739
HIST2H2AB	608	768	534
BOLA1	5976	3506	4609
SV2A	456	521	199
SF3B4	5267	2781	4001
MTMR11	3418	2352	6190
OTUD7B	3046	2865	3608
VPS45	1644	2851	3054
PLEKHO1	8666	6746	3619
ANP32E	260	332	372
CA14	2932	3273	3838
APH1A	1100	1327	2711
C1orf54	2943	2892	6181
CIART	594	602	660
MRPS21	503	328	175
AC242988.1	4715	5018	4400
PRPF3	3070	2028	2434
RPRD2	2293	2668	1710
TARS2	4553	1383	3726
ECM1	1824	4070	2361
ADAMTSL4	6710	4101	4662
MCL1	3146	1403	2063
ENSA	4180	3880	5044
GOLPH3L	2992	2466	2107
HORMAD1	2818	8215	4687
CTSS	3020	1435	1528
CTSK	183	295	145
ARNT	143	151	225
RP11-235D19.4	4279	3561	3321
SETDB1	401	1060	1167
CERS2	8383	8621	3532
ANXA9	1357	4480	2371
FAM63A	518	493	910
PRUNE1	1239	1739	852
BNIPL	2247	4313	1964
C1orf56	409	879	261
CDC42SE1	1457	1229	1866
MLLT11	11356	10248	8649
GABPB2	15832	17306	13453
SEMA6C	1637	2185	1240
TNFAIP8L2	12583	12755	7193
SCNM1	380	704	500
LYSMD1	3118	15711	10761
TMOD4	493	587	979
VPS72	2201	1786	2340
PIP5K1A	1997	949	1124
PSMD4	2920	2072	3593
ZNF687	128	294	146
PI4KB	4238	3619	2633
RFX5	378	336	203
SELENBP1	85	85	119
PSMB4	5140	3524	3017
POGZ	172	234	203
CGN	4439	3679	2176
TUFT1	3392	6162	3489
SNX27	101	155	371
CELF3	1130	2308	1107
RIIAD1	12955	6013	5256
MRPL9	879	690	350
OAZ3	211	187	220
TDRKH	2136	970	1647
LINGO4	9618	18184	8849
RORC	19756	29039	11886
C2CD4D	4773	5948	3464
THEM5	1347	250	1163
THEM4	951	910	1520
S100A10	3143	6666	5783
S100A11	718	874	797
TCHHL1	5950	6174	6690
TCHH	2018	1580	905
RPTN	178	272	217
HRNR	4995	2442	4277
FLG	6311	9242	4821
FLG2	133	190	213
CRNN	425	1692	880
LCE5A	342	799	1903
AL135842.1	103	89	85
CRCT1	1665	918	1074
LCE3E	1706	1397	926
LCE3D	2870	2932	3174
LCE3C	2147	1669	2309
LCE3B	3880	4285	3510
LCE3A	436	937	1194
LCE2D	6417	3263	2782
LCE2C	707	954	902
LCE2B	2653	3568	3952
LCE2A	386	591	644
LCE4A	12063	7414	8992
C1orf68	1374	1677	2215
KPRP	639	329	262
LCE1F	3938	2736	10527
LCE1E	937	2427	1281
LCE1D	531	1064	678
LCE1C	1563	8516	4057
LCE1B	1039	1141	1035
LCE1A	403	885	1148
LCE6A	5526	6232	4421
SMCP	4434	6088	11136
IVL	656	353	528
RP1-20N18.10	196	89	243
SPRR4	2825	1440	2992
SPRR1A	3097	3735	2109
SPRR3	1304	1236	1953
SPRR1B	4340	5333	2174
SPRR2D	540	823	873
SPRR2A	1162	1029	1359
SPRR2B	280	522	684
SPRR2E	4862	4182	5122
SPRR2F	767	1068	1108
SPRR2G	368	307	396
LELP1	126	64	142
PRR9	1283	1116	731
LOR	2130	1407	814
PGLYRP3	482	259	210
PGLYRP4	598	467	387
S100A9	3256	5633	3021
S100A12	835	1813	1340
S100A8	3627	4124	6225
S100A7A	2841	1969	1643
S100A7L2	334	384	557
S100A7	1069	1228	1495
S100A6	1751	3261	5569
S100A5	2308	2393	2094
S100A4	1676	3273	2543
S100A3	66	192	116
S100A2	1498	1994	2355
S100A16	5430	3130	1587
S100A14	1603	1514	1250
S100A13	779	559	718
S100A1	2234	1136	2113
CHTOP	6562	9621	8604
SNAPIN	2789	5876	7962
ILF2	874	1462	2611
NPR1	1696	2867	1782
INTS3	599	611	329
AL513523.2	6136	9224	5842
SLC27A3	75	70	182
GATAD2B	4082	8067	7371
DENND4B	12035	17980	11780
CRTC2	3481	2765	2729
SLC39A1	2815	2680	2319
CREB3L4	4597	1780	5434
JTB	1926	3257	2454
RAB13	443	237	1123
RPS27	869	1617	1944
NUP210L	1259	813	842
TPM3	723	300	832
C1orf189	3864	2418	3724
C1orf43	5046	3253	5473
UBAP2L	22	10	8
HAX1	1204	4625	2687
AQP10	4476	2279	3324
ATP8B2	1253	1175	1045
IL6R	797	596	1594
SHE	1353	2082	1641
TDRD10	251	78	155
UBE2Q1	5675	5630	4065
CHRNB2	3815	4721	3963
ADAR	1089	450	834
KCNN3	333	465	177
PMVK	2987	3653	2087
PBXIP1	2669	2036	1421
PYGO2	1555	2161	2696
SHC1	3364	2492	2163
CKS1B	857	957	795
FLAD1	3202	3796	3576
LENEP	183	215	192
ZBTB7B	993	754	2205
DCST2	717	398	326
DCST1	12895	4692	5200
ADAM15	2965	3116	6625
EFNA4	1093	491	752
RP11-540D14.8	2352	3194	2083
EFNA3	4790	4624	4392
EFNA1	790	200	353
SLC50A1	2234	10454	10327
DPM3	1220	1061	550
KRTCAP2	3439	8684	7484
RP11-201K10.3	4067	1788	1603
TRIM46	532	624	417
MUC1	9159	6032	3747
AC234582.2	8102	6308	8524
AC234582.1	860	613	355
THBS3	342	191	143
MTX1	2373	2858	1482
GBA	674	414	729
FAM189B	2473	3243	2833
SCAMP3	730	851	1871
CLK2	981	580	418
HCN3	1190	1352	1244
PKLR	7244	4376	7228
FDPS	1839	2461	3235
RUSC1	1357	753	1332
ASH1L	3668	5334	7449
MSTO1	922	1772	699
YY1AP1	3237	3233	1256
DAP3	81	283	266
GON4L	1674	2419	1113
SYT11	4241	2566	4494
RIT1	4436	3771	2277
KIAA0907	1120	2125	3184
RXFP4	2955	2556	3984
ARHGEF2	278	475	346
SSR2	5299	4693	8424
UBQLN4	2675	1584	3224
LAMTOR2	120	191	144
RAB25	2851	6162	4441
MEX3A	639	921	464
LMNA	3313	2483	666
SEMA4A	8141	12023	7300
SLC25A44	6206	3137	5163
PMF1-BGLAP	16054	13317	31507
PMF1	419	455	484
BGLAP	1411	4738	3472
PAQR6	5528	4013	13330
SMG5	503	915	378
TMEM79	418	873	300
GLMP	2349	4503	3443
VHLL	5323	7428	9172
CCT3	2285	2910	4178
TSACC	2561	3189	1511
RHBG	2407	3358	3246
C1orf61	3807	4164	3827
MEF2D	3693	4844	7235
IQGAP3	3462	3258	4999
TTC24	329	383	431
NAXE	1454	2805	781
GPATCH4	576	620	724
AL365181.1	609	990	1467
HAPLN2	1211	403	446
BCAN	4101	3477	2656
NES	1564	638	1385
CRABP2	107	71	190
ISG20L2	1092	2012	550
RRNAD1	4041	3872	10809
MRPL24	936	1038	1024
HDGF	3623	7760	10084
PRCC	775	605	545
SH2D2A	1610	1652	1433
NTRK1	101	201	316
INSRR	4019	3895	4517
PEAR1	3052	3546	1975
LRRC71	267	345	383
ARHGEF11	3993	1366	1584
ETV3L	43	65	32
ETV3	19270	21037	17614
FCRL5	681	777	683
FCRL4	1961	928	1214
FCRL3	152	155	70
FCRL2	3577	6366	4176
FCRL1	1903	1475	1119
CD5L	13552	8627	7493
KIRREL	12796	7613	7197
CD1D	1538	1087	1705
CD1A	2288	1867	2266
CD1C	11722	9313	6120
CD1B	3360	2931	2821
CD1E	3127	6035	5122
OR10T2	5486	4340	5537
OR10K2	1734	3115	1441
OR10K1	12028	8606	14119
OR10R2	3247	826	1687
OR6Y1	9422	4651	2387
OR6P1	2226	1620	1269
OR10Z1	6838	3708	3745
SPTA1	2482	3702	2921
OR6K2	629	3105	2274
OR6K3	1836	3321	3139
OR6K6	34	27	21
OR6N1	6204	6575	16551
OR6N2	188	76	82
MNDA	1280	1415	928
PYHIN1	1379	3099	3499
IFI16	3312	1806	4091
AIM2	211	267	224
CADM3	279	333	546
ACKR1	1210	1208	2219
FCER1A	8590	7655	4263
OR10J3	1194	1304	2591
OR10J1	6337	5736	4581
OR10J5	4406	2606	2498
APCS	3084	2441	2978
CRP	3379	2460	2765
DUSP23	2800	1970	1143
FCRL6	4065	5547	9427
SLAMF8	890	2262	2774
C1orf204	5085	2444	11769
VSIG8	2731	2605	3236
RP11-190A12.7	458	185	120
CFAP45	1005	2980	1476
TAGLN2	973	1049	1798
IGSF9	3772	1748	3362
SLAMF9	926	262	881
KCNJ10	1498	1291	1277
PIGM	7239	7876	6215
KCNJ9	3997	5178	2694
IGSF8	3370	4696	17122
ATP1A2	674	628	516
ATP1A4	4084	1952	5483
CASQ1	242	280	255
PEA15	2632	5057	2343
DCAF8	1682	1158	759
RP11-574F21.3	3118	1076	1998
PEX19	4493	10575	2698
COPA	1992	1079	1480
NCSTN	1194	1547	780
NHLH1	640	323	407
VANGL2	230	114	306
SLAMF6	2703	7619	9943
CD84	2070	1404	2092
SLAMF1	451	472	1228
CD48	970	1258	963
SLAMF7	973	1071	874
LY9	1245	2638	651
CD244	5247	18869	7307
ITLN1	3018	6242	4146
ITLN2	391	239	488
F11R	6068	3221	5964
RP11-544M22.13	724	611	522
TSTD1	9142	9535	5312
USF1	6743	4610	4491
ARHGAP30	558	419	215
AL591806.1	442	1410	803
NECTIN4	1113	1810	1945
KLHDC9	372	510	245
PFDN2	12543	7560	7668
NIT1	5482	2845	6409
DEDD	1413	2257	1904
UFC1	2420	3951	2030
USP21	1093	260	890
PPOX	1093	1275	961
B4GALT3	3684	5657	2540
ADAMTS4	29	28	28
NDUFS2	2191	3281	2318
FCER1G	1741	2681	3194
APOA2	4118	4164	2033
TOMM40L	1555	1707	945
NR1I3	7724	2482	6371
PCP4L1	94	64	78
MPZ	2948	1546	4512
SDHC	5949	6193	5566
CFAP126	794	603	664
FCGR2A	2714	1852	1713
HSPA6	2687	7577	4356
FCGR3A	4496	8485	8543
FCGR3B	2249	2100	3124
FCGR2B	3979	4479	2719
FCRLA	777	1053	1162
FCRLB	8876	6632	5778
DUSP12	1265	576	993
ATF6	9979	5333	12173
OLFML2B	9377	3311	11995
NOS1AP	4150	4787	3677
RP11-565P22.6	421	690	404
C1orf226	1656	2110	1568
C1orf111	332	378	368
SH2D1B	189	210	78
UHMK1	547	657	853
UAP1	2829	2279	4199
DDR2	4846	3919	5060
HSD17B7	794	874	455
CCDC190	889	656	1412
RGS4	1274	1209	1118
RGS5	915	734	1767
NUF2	2038	2403	1412
PBX1	4730	4352	2143
LMX1A	2105	479	1814
RXRG	811	527	694
LRRC52	2515	2270	1459
MGST3	1485	1666	1443
ALDH9A1	1173	1879	1190
TMCO1	1853	2420	7584
UCK2	197	267	363
FAM78B	1439	1132	1036
POGK	1545	3739	4073
TADA1	3887	5321	2421
ILDR2	3117	3415	2418
MAEL	884	695	886
GPA33	576	729	1238
DUSP27	2493	1658	1438
POU2F1	2502	1538	2287
CD247	187	214	253
CREG1	4052	4275	3593
RCSD1	2676	2285	1400
MPZL1	1191	1723	1756
ADCY10	2565	1889	2228
MPC2	1216	2352	1957
DCAF6	3969	2618	3823
GPR161	117	221	162
TIPRL	419	1163	1180
SFT2D2	8852	10757	10848
TBX19	11951	7347	4406
XCL2	255	241	215
XCL1	5349	15754	3728
DPT	2441	7418	9556
ATP1B1	1445	2400	486
NME7	615	723	1918
BLZF1	1198	858	2078
CCDC181	125	443	177
SLC19A2	5221	2093	3829
F5	788	597	969
SELP	411	436	881
C1orf112	3887	8111	5723
SELL	2370	701	764
SELE	4075	4055	8807
METTL18	3345	4163	1888
SCYL3	1543	1843	2205
KIFAP3	1324	1445	1110
METTL11B	3684	2469	1234
GORAB	1233	2380	2558
PRRX1	4361	4526	4468
MROH9	1703	2247	855
FMO3	1538	1584	1096
FMO2	305	666	922
FMO1	2	0	1
FMO4	2375	2759	1534
PRRC2C	953	2265	1967
RP3-454G6.2	1444	723	824
MYOC	189	418	571
VAMP4	194	417	232
METTL13	2974	1011	2520
DNM3	79	66	113
PIGC	1466	2113	3379
C1orf105	6651	3102	1491
SUCO	1255	3412	2257
FASLG	569	4051	2974
TNFSF18	6279	9352	4628
TNFSF4	108	132	36
PRDX6	1126	1079	561
SLC9C2	2819	1936	2648
ANKRD45	467	756	1194
RP11-360D2.1	4655	3223	2525
KLHL20	2439	2855	2070
CENPL	7321	12173	5531
DARS2	567	571	404
ZBTB37	8514	12175	8517
SERPINC1	737	948	639
RC3H1	7892	4031	6408
RABGAP1L	8294	9753	14583
GPR52	1049	1648	941
CACYBP	32	31	27
MRPS14	4259	4026	9171
TNN	3989	11091	21277
KIAA0040	717	1417	875
TNR	5672	5801	6724
RFWD2	7800	8560	5473
PAPPA2	779	551	627
ASTN1	14624	12454	14832
BRINP2	730	906	1209
SEC16B	3168	7918	4470
RASAL2	2096	2372	1352
LINC00083	2818	1419	1232
TEX35	5803	2400	3943
RALGPS2	6016	8119	5489
ANGPTL1	926	1169	1073
FAM20B	2814	2835	1609
TOR3A	9802	12362	4702
ABL2	4880	7271	12011
SOAT1	3477	3543	1723
AXDND1	2036	2668	1503
NPHS2	1887	2308	2840
TDRD5	2247	711	1483
FAM163A	5342	5993	4872
TOR1AIP2	209	877	762
TOR1AIP1	2693	4094	2108
CEP350	2261	2746	1332
QSOX1	13245	13562	14410
LHX4	6	20	5
ACBD6	3080	1795	6596
XPR1	198	185	111
KIAA1614	2706	1429	1679
STX6	2335	2423	3408
MR1	1541	2253	1989
IER5	304	354	625
CACNA1E	3234	1938	2109
ZNF648	3133	1770	1062
GLUL	668	585	1239
TEDDM1	2546	3121	2593
RGSL1	2963	3348	4813
RNASEL	215	258	185
RGS16	3104	3938	4548
RGS8	6519	5753	6508
NPL	1731	1625	2619
DHX9	11375	10604	12146
SHCBP1L	1244	737	1428
LAMC1	1132	1698	1377
LAMC2	7865	14680	10604
NMNAT2	4090	2331	4921
SMG7	773	378	560
NCF2	579	960	870
ARPC5	106	132	502
RGL1	4484	3636	4867
APOBEC4	2874	4799	4958
COLGALT2	1678	2633	722
TSEN15	2889	2166	4437
C1orf21	715	1372	964
EDEM3	1478	952	1204
FAM129A	514	272	427
RNF2	1321	1525	1416
TRMT1L	1682	2073	2206
SWT1	3278	2309	3334
IVNS1ABP	3156	4902	4671
HMCN1	6182	6167	12532
PRG4	535	603	430
TPR	783	927	910
C1orf27	1320	4684	4267
AL596220.1	2594	1347	4001
OCLM	1712	1309	2914
PDC	3592	1731	973
PTGS2	1535	2047	918
PLA2G4A	4692	2739	3080
BRINP3	1640	1075	627
RGS18	1132	556	419
RGS21	879	818	1348
RGS1	3234	3242	4136
RGS13	619	481	1042
RGS2	1005	306	541
UCHL5	580	875	1656
TROVE2	849	1325	1554
GLRX2	931	368	570
CDC73	1097	739	683
B3GALT2	3910	1824	2268
KCNT2	633	844	1596
CFH	560	349	484
CFHR3	1334	1142	1009
RP4-608O15.3	239	327	468
CFHR1	169	180	192
CFHR4	168	478	411
CFHR2	785	1716	641
CFHR5	1246	2540	2139
F13B	1090	744	332
ASPM	2574	6074	5608
ZBTB41	8237	3619	4111
CRB1	1817	1580	1226
DENND1B	2120	1570	2938
C1orf53	194	222	309
LHX9	350	363	647
NEK7	1882	4575	1081
ATP6V1G3	589	1118	970
PTPRC	4532	13352	6159
NR5A2	1800	2466	2028
ZNF281	1887	1726	1903
KIF14	332	360	643
DDX59	3070	2193	4292
CAMSAP2	5108	2991	5199
GPR25	1051	562	502
C1orf106	2544	1195	2065
KIF21B	161	171	218
CACNA1S	563	1155	1213
ASCL5	396	340	536
TMEM9	3240	3049	2160
IGFN1	635	450	614
PKP1	401	315	333
TNNT2	2273	3564	2625
LAD1	4590	2649	5133
TNNI1	3812	2644	2264
PHLDA3	5102	6700	7284
CSRP1	3121	2949	5269
NAV1	598	541	659
IPO9	2864	2747	1653
SHISA4	3967	3352	3438
LMOD1	2630	2178	3560
TIMM17A	543	1025	650
RNPEP	14423	11678	20846
ELF3	2000	1605	2043
GPR37L1	688	331	348
ARL8A	1062	1356	736
PTPN7	3290	1169	3883
LGR6	1905	1333	2528
UBE2T	828	1092	1050
PPP1R12B	3639	1943	1544
SYT2	6500	5541	2771
KDM5B	2392	3153	5038
RABIF	4685	7482	4169
KLHL12	698	1168	676
ADIPOR1	9798	7601	5809
CYB5R1	103	169	164
TMEM183A	1105	1696	1046
PPFIA4	2258	2401	2097
MYOG	1404	986	2495
ADORA1	1471	1180	2346
MYBPH	4424	2260	6664
CHI3L1	2133	3590	1178
CHIT1	6088	3565	4202
BTG2	241	231	186
FMOD	3185	3648	6621
PRELP	1200	817	833
OPTC	393	173	270
ATP2B4	130	195	160
LAX1	1535	1190	1479
ZC3H11A	4306	1627	3187
ZBED6	6442	3450	1251
SNRPE	3291	7555	4190
SOX13	839	657	798
ETNK2	266	189	242
REN	3490	7185	3190
KISS1	937	266	407
GOLT1A	2558	3530	3408
PLEKHA6	1353	1459	1761
PPP1R15B	185	125	118
PIK3C2B	595	765	1147
MDM4	1817	1156	522
LRRN2	18486	6990	9735
NFASC	3209	2094	1598
CNTN2	1876	1624	1969
TMEM81	4770	4077	4052
RBBP5	42	91	79
DSTYK	4565	3945	2763
TMCC2	3317	3328	2467
NUAK2	11003	11144	10151
KLHDC8A	280	405	426
LEMD1	4651	4312	4427
CDK18	14022	10616	5602
MFSD4A	291	183	91
ELK4	4725	3374	7999
SLC45A3	6589	5001	2989
NUCKS1	84	180	55
RAB29	3350	3164	4420
SLC41A1	353	478	318
PM20D1	6702	6825	4229
SLC26A9	4456	6599	5797
RAB7B	1775	2547	2795
CTSE	2248	916	817
C1orf186	3071	2833	3091
AVPR1B	25228	31159	30044
FAM72A	1278	916	1603
SRGAP2	5293	4239	1230
IKBKE	7984	7931	10699
RASSF5	7427	9359	7161
EIF2D	5582	2271	2772
DYRK3	2027	805	1613
MAPKAPK2	3056	2628	6321
IL10	2194	1848	2962
IL19	3108	7168	10565
IL20	7650	2886	4275
IL24	1773	2210	752
FCMR	4351	3510	3459
PIGR	3690	1898	4944
FCAMR	349	477	622
C1orf116	1643	799	626
PFKFB2	638	695	427
YOD1	1342	3238	4611
C4BPB	1053	1819	1286
C4BPA	4690	4475	4384
CD55	14692	11240	9440
CR2	2573	4025	4749
CR1	3649	1701	2685
CR1L	3452	4096	6538
CD46	170	59	145
CD34	1306	226	1599
PLXNA2	2014	8459	5110
CAMK1G	2716	2690	4686
LAMB3	2043	2351	3999
G0S2	1207	1131	1507
HSD11B1	1931	6587	5271
TRAF3IP3	1196	1713	2934
C1orf74	80	168	137
IRF6	1381	1359	935
DIEXF	1163	997	813
SYT14	493	249	725
AL022397.1	1991	3395	2894
SERTAD4	6	3	2
HHAT	10982	4817	6598
KCNH1	2448	5134	4933
RCOR3	919	432	444
TRAF5	4970	2057	4003
RD3	3976	8895	7034
SLC30A1	11504	14083	9695
NEK2	1034	868	652
LPGAT1	1120	1563	638
INTS7	7630	6105	5208
DTL	2038	2832	1716
PPP2R5A	4199	2617	1035
TMEM206	572	449	1823
NENF	9092	7044	11775
ATF3	2016	4180	5785
FAM71A	10137	16838	5433
BATF3	16066	8747	8731
NSL1	2461	2191	950
TATDN3	1055	2314	5351
SPATA45	1437	1441	887
FLVCR1	214	459	377
VASH2	2350	3711	4412
ANGEL2	9186	3171	2954
RPS6KC1	1802	2569	5957
PROX1	3697	784	2611
SMYD2	537	1653	1852
PTPN14	6696	9368	9741
CENPF	26	46	22
KCNK2	693	602	537
KCTD3	2070	1668	3206
USH2A	1443	705	1548
ESRRG	198	424	292
GPATCH2	306	112	165
SPATA17	1636	1355	2395
RRP15	549	976	899
TGFB2	4453	1969	4098
LYPLAL1	1701	1050	1034
ZC3H11B	853	1143	820
SLC30A10	1025	451	268
EPRS	7167	10631	6115
BPNT1	516	920	1039
IARS2	1432	2154	2725
RAB3GAP2	7272	5973	4146
MARK1	2731	3788	5888
C1orf115	3415	5514	5959
MARC2	4338	3422	3845
MARC1	677	1276	556
HLX	376	441	744
DUSP10	1363	895	682
HHIPL2	2290	4297	3216
TAF1A	1230	436	942
MIA3	7486	6225	6212
AIDA	474	450	748
BROX	591	676	322
FAM177B	10518	2648	3169
DISP1	466	835	215
TLR5	1110	428	1299
SUSD4	38	45	87
CCDC185	5925	3509	2896
CAPN8	7800	10288	13758
CAPN2	3174	4719	3032
TP53BP2	2609	1274	1038
FBXO28	25	54	40
DEGS1	2335	3121	4594
NVL	627	656	424
CNIH4	3555	5291	2392
WDR26	2459	1481	2292
CNIH3	10900	8568	4994
DNAH14	946	1564	911
LBR	81	123	200
ENAH	2311	4513	2433
SRP9	786	913	425
EPHX1	1072	1398	1361
TMEM63A	17973	10343	5435
LEFTY1	8674	9470	16588
RP4-559A3.7	1535	1381	1148
PYCR2	400	343	572
LEFTY2	5322	9239	6159
SDE2	1626	2749	2969
H3F3A	3411	8599	3209
ACBD3	10868	10786	12178
MIXL1	13795	18231	15439
LIN9	4041	6521	8327
PARP1	2190	2532	3278
STUM	2966	1812	1446
ITPKB	1408	581	1660
PSEN2	5721	3790	6279
ADCK3	5193	2751	2242
CDC42BPA	69	53	37
ZNF678	3530	3800	7626
SNAP47	2348	1581	4470
JMJD4	1955	3251	2728
PRSS38	2167	1156	3875
WNT9A	2208	2140	2090
WNT3A	53	61	76
ARF1	690	953	1271
C1orf35	9381	7085	8181
MRPL55	6189	4872	5440
