#gene	sample4	sample5	sample6
F3	1499	1473	1626
SLC44A3	6995	2599	1680
CNN3	2796	1830	3131
ALG14	58	30	70
TMEM56	1149	1294	1087
TMEM56-RWDD3	1963	2620	1949
RWDD3	5396	5354	5670
PTBP2	1662	1850	1070
DPYD	1102	1137	975
SNX7	10097	14234	8688
PLPPR5	7677	8473	11717
PLPPR4	330	179	324
PALMD	2015	3758	4967
FRRS1	1592	2139	1241
AGL	853	565	247
AC096949.1	131	202	91
SLC35A3	6520	13846	9663
MFSD14A	3027	2457	3012
SASS6	580	313	121
TRMT13	3073	1009	2220
LRRC39	2476	842	2018
DBT	623	795	748
RTCA	3655	5277	3185
CDC14A	2369	1356	1914
GPR88	408	1902	1025
VCAM1	795	1373	1351
EXTL2	3396	3783	3548
SLC30A7	452	1213	763
DPH5	427	177	238
S1PR1	1191	840	688
OLFM3	1282	547	1422
COL11A1	4361	7617	4103
RNPC3	261	299	353
AMY2B	1312	1861	766
AMY2A	944	1605	1343
AMY1A	3651	4043	4131
AMY1B	394	245	571
AMY1C	3362	2264	2492
PRMT6	1212	655	1399
NTNG1	887	1682	1021
VAV3	527	329	917
SLC25A24	1120	1177	432
NBPF4	2459	3546	4892
NBPF6	10027	12313	9197
FAM102B	199	129	315
HENMT1	6308	6884	3704
PRPF38B	2842	3748	7988
FNDC7	3054	2951	1877
STXBP3	1976	4068	2892
AKNAD1	646	639	599
RP11-475E11.9	3454	4450	3007
GPSM2	5198	3539	3057
CLCC1	10187	5802	5897
WDR47	525	1354	921
TAF13	1180	2339	2841
TMEM167B	477	605	875
C1orf194	3378	5540	8027
KIAA1324	1443	1458	1518
SARS	3619	6687	4764
CELSR2	4530	3488	6673
PSRC1	2139	2122	3539
MYBPHL	115	213	193
SORT1	1108	2266	1397
PSMA5	1694	1608	2348
SYPL2	1036	1582	2722
ATXN7L2	1226	876	806
CYB561D1	2072	1311	1470
AMIGO1	1497	3116	2110
GPR61	7467	12462	11623
GNAI3	3575	5350	5111
GNAT2	3198	6690	1334
AMPD2	379	499	604
GSTM4	3246	3638	3746
GSTM2	1746	909	1083
GSTM1	204	123	110
GSTM5	6675	4415	4176
GSTM3	8764	4122	3999
EPS8L3	10772	13843	5742
CSF1	2322	1731	613
AHCYL1	836	450	458
STRIP1	3910	9628	4992
ALX3	357	355	309
UBL4B	8790	10203	10932
SLC6A17	1907	725	1334
KCNC4	2159	2454	2547
RBM15	1359	1425	2038
SLC16A4	15	33	12
LAMTOR5	1191	2692	1797
PROK1	2480	1938	1059
KCNA10	389	740	369
KCNA2	4198	2313	3409
KCNA3	3172	1498	2753
CD53	1793	5370	2429
LRIF1	8579	6593	8407
DRAM2	314	493	301
CEPT1	5736	1902	3437
DENND2D	786	351	200
CHI3L2	7615	4989	5615
CHIA	2166	1519	1069
PIFO	3226	2612	3289
OVGP1	11	14	11
WDR77	13997	3156	2922
ATP5F1	3788	3618	6759
C1orf162	716	560	438
TMIGD3	246	537	267
ADORA3	291	213	664
RAP1A	70	236	43
FAM212B	3691	4841	5661
DDX20	499	2026	508
KCND3	2497	2046	5130
CTTNBP2NL	126	123	119
WNT2B	2050	2491	1315
ST7L	975	1275	971
CAPZA1	524	446	298
MOV10	7451	9069	4867
RHOC	12925	5742	8339
RP11-426L16.10	303	202	228
PPM1J	935	1045	1247
FAM19A3	3074	3080	5908
SLC16A1	9702	3602	4883
LRIG2	5415	4846	5898
MAGI3	270	631	660
PHTF1	71	33	39
RSBN1	5958	4702	2196
PTPN22	113	85	425
BCL2L15	6086	17418	14259
AP4B1	6789	10220	9853
DCLRE1B	2353	2823	4070
HIPK1	605	484	223
OLFML3	388	435	559
SYT6	2252	3051	1623
TRIM33	3871	7743	6516
BCAS2	2801	719	1724
DENND2C	1637	4864	2637
AMPD1	6391	8881	2916
NRAS	1094	569	556
CSDE1	1090	2063	2872
SIKE1	5784	15944	6270
SYCP1	575	593	411
TSHB	2872	2777	2130
TSPAN2	1280	1292	1716
NGF	11230	5217	8023
VANGL1	2594	2773	3477
CASQ2	5409	7154	5923
NHLH2	170	124	108
SLC22A15	2158	4628	2572
MAB21L3	1520	2908	2878
ATP1A1	530	1798	1305
CD58	27	52	71
IGSF3	4164	3794	5957
CD2	235	120	167
PTGFRN	72	66	64
CD101	1043	2564	969
TTF2	789	282	1102
TRIM45	5960	3895	5559
VTCN1	6790	3154	4052
MAN1A2	2173	3695	2813
FAM46C	11624	4812	7478
GDAP2	4197	3121	2384
WDR3	13455	7208	10828
SPAG17	5153	3199	3481
TBX15	413	1564	1750
WARS2	1950	2353	2639
HAO2	434	557	535
HSD3B2	908	1745	1370
HSD3B1	8	25	25
ZNF697	7064	12165	9083
PHGDH	151	175	119
HMGCS2	9303	7381	3062
REG4	449	1606	887
ADAM30	108	118	116
NOTCH2	1308	766	1333
SEC22B	1709	1187	1725
NBPF26	1997	4880	9011
PPIAL4A	3193	2716	8249
AC241377.1	779	655	845
FCGR1B	253	229	344
FAM72B	244	630	486
SRGAP2C	1438	2370	2516
HIST2H3PS2	377	531	594
FAM72C	154	149	126
PPIAL4E	6977	5425	9374
NBPF15	8706	5103	4717
PPIAL4F	3193	4100	4727
SRGAP2B	3025	2810	3120
FAM72D	3796	4674	5806
AC241585.1	6429	5629	4028
PPIAL4D	9667	5979	2651
NBPF20	108	41	68
GPR89A	24	11	36
PDZK1	6220	5084	13381
CD160	1444	2147	1865
RNF115	7081	7650	3720
POLR3C	4892	3581	4015
NUDT17	143	229	246
PIAS3	8847	11488	15893
ANKRD35	10920	11042	11771
ITGA10	654	1215	531
PEX11B	2442	1812	4786
RBM8A	19252	28048	17587
CH17-270A2.2	5570	6190	5227
LIX1L	95	28	40
ANKRD34A	5608	3033	3556
POLR3GL	1895	2959	1380
TXNIP	450	808	1523
HFE2	1157	3134	3523
NBPF10	1571	3192	840
RP11-458D21.5	1151	1172	1458
NOTCH2NL	2543	1107	1788
AC243756.1	83	278	392
NBPF12	201	305	153
PRKAB2	2952	1439	2923
FMO5	5339	4623	4516
CHD1L	3460	2988	1841
BCL9	75	60	121
ACP6	3106	2432	1199
GJA5	682	529	1073
GJA8	239	177	155
GPR89B	3004	2054	1112
NBPF11	467	718	1182
AC245100.1	1998	5226	2271
PPIAL4G	1052	1284	1456
NBPF14	2833	4649	7585
PDE4DIP	783	994	406
NBPF9	191	405	266
NBPF19	819	309	363
PPIAL4C	1977	2460	2681
FAM231D	7516	2109	1155
FCGR1A	3005	2329	6996
HIST2H2BF	2091	2838	1702
HIST2H3D	3462	6098	6998
HIST2H4A	5227	4250	1745
HIST2H3C	2440	1875	2146
HIST2H2AA3	3650	2476	4577
HIST2H2AA4	2077	2352	1414
HIST2H3A	275	389	359
HIST2H4B	1885	5417	5410
HIST2H2BE	3579	4893	4521
HIST2H2AC	265	436	306
HIST2H2AB	1350	975	634
BOLA1	7226	5897	3986
SV2A	450	452	243
SF3B4	3171	2461	887
MTMR11	4732	2579	7085
OTUD7B	5069	5880	9196
VPS45	4141	4783	4569
PLEKHO1	6513	3975	2401
ANP32E	341	87	272
CA14	1810	1718	3280
APH1A	1091	2074	1499
C1orf54	4774	1641	2912
CIART	1020	513	803
MRPS21	352	220	587
AC242988.1	5611	5938	3818
PRPF3	1085	900	1965
RPRD2	1897	1470	2119
TARS2	2287	2547	1515
ECM1	789	3178	3256
ADAMTSL4	8254	4992	9177
MCL1	1288	1645	3131
ENSA	7479	2327	3797
GOLPH3L	1937	1809	1876
HORMAD1	5415	6539	3665
CTSS	5295	4106	4559
CTSK	331	198	590
ARNT	95	151	124
RP11-235D19.4	4294	2479	2605
SETDB1	1416	911	985
CERS2	6430	3870	8055
ANXA9	2599	2949	3897
FAM63A	953	570	632
PRUNE1	727	495	1311
BNIPL	4296	2950	3173
C1orf56	705	789	658
CDC42SE1	1321	2188	1924
MLLT11	8179	6852	15524
GABPB2	11914	17377	14247
SEMA6C	1740	3398	2043
TNFAIP8L2	6159	11556	11032
SCNM1	714	934	998
LYSMD1	7934	10737	11582
TMOD4	537	1104	851
VPS72	1406	993	1638
PIP5K1A	769	1729	1463
PSMD4	2385	8174	4317
ZNF687	281	358	536
PI4KB	5030	1681	4069
RFX5	534	683	296
SELENBP1	38	75	82
PSMB4	2867	3472	2875
POGZ	199	109	134
CGN	2157	11669	8467
TUFT1	3337	1346	4675
SNX27	189	229	245
CELF3	1697	828	1446
RIIAD1	12266	5362	2532
MRPL9	857	1572	1062
OAZ3	235	444	212
TDRKH	1649	2266	1589
LINGO4	7196	5181	14515
RORC	5864	18975	14270
C2CD4D	3752	2399	5996
THEM5	1220	750	2077
THEM4	667	940	2659
S100A10	4154	8791	8004
S100A11	1497	1175	1434
TCHHL1	3525	3072	6958
TCHH	1193	1300	1194
RPTN	218	273	218
HRNR	1673	3507	1485
FLG	5048	5739	5648
FLG2	130	186	67
CRNN	974	2991	2294
LCE5A	1043	1177	1259
AL135842.1	67	13	100
CRCT1	2759	1537	954
LCE3E	1578	605	2093
LCE3D	8818	3668	1873
LCE3C	1677	2817	1273
LCE3B	5339	6387	3097
LCE3A	869	928	1338
LCE2D	4721	5384	5739
LCE2C	1474	1063	1008
LCE2B	1833	4276	2405
LCE2A	596	630	334
LCE4A	12652	5536	15221
C1orf68	1733	2758	1993
KPRP	474	360	387
LCE1F	5036	6211	7737
LCE1E	1899	1109	2264
LCE1D	744	728	1123
LCE1C	2533	4105	1411
LCE1B	1069	153	594
LCE1A	343	477	471
LCE6A	2050	2277	5221
SMCP	6523	3782	8465
IVL	550	207	77
RP1-20N18.10	67	99	126
SPRR4	1567	1970	897
SPRR1A	2430	2097	3734
SPRR3	2886	2098	843
SPRR1B	4607	2112	1595
SPRR2D	634	377	681
SPRR2A	912	835	934
SPRR2B	356	263	249
SPRR2E	5758	3662	3885
SPRR2F	948	1480	574
SPRR2G	193	368	356
LELP1	134	126	82
PRR9	604	486	891
LOR	2162	1350	1545
PGLYRP3	347	542	225
PGLYRP4	451	265	384
S100A9	1843	1488	5176
S100A12	1049	2666	979
S100A8	8053	5299	5701
S100A7A	4615	1902	2514
S100A7L2	420	489	233
S100A7	890	1296	1451
S100A6	4161	5548	4409
S100A5	2577	2900	2734
S100A4	4285	1936	3553
S100A3	69	150	84
S100A2	1385	516	4037
S100A16	3665	3015	3867
S100A14	1288	1779	3362
S100A13	610	410	755
S100A1	1945	1171	1228
CHTOP	4723	7258	10395
SNAPIN	3442	4338	10180
ILF2	3534	3301	1820
NPR1	2181	1508	2414
INTS3	303	401	474
AL513523.2	13228	5813	5620
SLC27A3	118	101	37
GATAD2B	5599	6446	10730
DENND4B	19121	20016	22666
CRTC2	2892	2598	1903
SLC39A1	4479	2647	2077
CREB3L4	6567	5982	3420
JTB	2940	4258	2993
RAB13	349	620	318
RPS27	1425	1380	1253
NUP210L	1999	613	1601
TPM3	339	569	692
C1orf189	3472	3782	3765
C1orf43	7548	5847	10100
UBAP2L	18	2	10
HAX1	3311	2510	2398
AQP10	1310	2894	5637
ATP8B2	2539	2861	1927
IL6R	924	1386	508
SHE	1635	3467	2172
TDRD10	209	179	251
UBE2Q1	5660	2785	2134
CHRNB2	2429	4487	4830
ADAR	508	557	427
KCNN3	323	423	197
PMVK	8873	7889	12826
PBXIP1	1193	926	2395
PYGO2	1286	985	1194
SHC1	1829	1393	2012
CKS1B	715	507	513
FLAD1	3846	1285	2134
LENEP	136	29	125
ZBTB7B	1827	3301	2037
DCST2	684	529	249
DCST1	2904	3317	5812
ADAM15	3572	3941	2611
EFNA4	1120	977	671
RP11-540D14.8	1628	2578	1557
EFNA3	2609	5155	4834
EFNA1	275	276	572
SLC50A1	9054	8066	7103
DPM3	1049	1296	1107
KRTCAP2	5787	4923	6617
RP11-201K10.3	3113	1553	1520
TRIM46	877	806	1105
MUC1	10557	5188	6746
AC234582.2	3960	4314	5297
AC234582.1	673	624	864
THBS3	166	139	137
MTX1	891	3695	1499
GBA	603	1098	926
FAM189B	2744	6204	3813
SCAMP3	2477	2442	1992
CLK2	699	618	503
HCN3	2114	2619	996
PKLR	5977	11388	6225
FDPS	3304	1924	2184
RUSC1	1261	1071	864
ASH1L	3644	6796	6138
MSTO1	1517	2734	1249
YY1AP1	3689	2133	1458
DAP3	196	349	67
GON4L	2192	1399	1994
SYT11	3897	5523	4441
RIT1	1549	5684	3666
KIAA0907	1575	2187	2643
RXFP4	1262	1970	3772
ARHGEF2	120	270	441
SSR2	3878	5296	15367
UBQLN4	4386	2722	3518
LAMTOR2	261	42	305
RAB25	5564	4913	3930
MEX3A	766	457	511
LMNA	2597	2392	2067
SEMA4A	10569	5804	4340
SLC25A44	4643	4144	3037
PMF1-BGLAP	13365	10983	31237
PMF1	698	338	386
BGLAP	3843	3569	7008
PAQR6	7423	4718	3988
SMG5	511	1164	417
TMEM79	302	779	753
GLMP	5351	9267	3182
VHLL	4379	9190	16282
CCT3	4825	3211	5434
TSACC	2741	2892	3596
RHBG	2198	3327	7303
C1orf61	4412	3339	6228
MEF2D	8076	3280	9388
IQGAP3	3904	3552	6497
TTC24	205	65	162
NAXE	1231	2294	1721
GPATCH4	285	846	423
AL365181.1	1212	3312	751
HAPLN2	750	715	787
BCAN	2794	7599	3281
NES	1447	1222	1700
CRABP2	367	264	95
ISG20L2	444	1694	2072
RRNAD1	5624	2076	4686
MRPL24	1310	502	402
HDGF	3263	4888	7052
PRCC	647	1382	412
SH2D2A	2459	993	1808
NTRK1	101	363	255
INSRR	5415	6900	5949
PEAR1	5758	3770	2262
LRRC71	392	377	795
ARHGEF11	1396	1858	2081
ETV3L	19	58	51
ETV3	17592	8351	17748
FCRL5	586	1675	1474
FCRL4	902	540	1919
FCRL3	124	49	53
FCRL2	7437	13872	7770
FCRL1	1311	1098	3299
CD5L	9838	28200	13784
KIRREL	12424	14735	11558
CD1D	1208	1074	1821
CD1A	1962	1718	1110
CD1C	6475	12906	3360
CD1B	5488	1933	3944
CD1E	3901	2852	1680
OR10T2	3452	6476	3644
OR10K2	2636	2645	2593
OR10K1	11352	10294	7618
OR10R2	2050	2054	2781
OR6Y1	3859	2840	6282
OR6P1	3651	2915	4216
OR10Z1	4410	7786	2537
SPTA1	3089	6893	3435
OR6K2	2527	1763	2355
OR6K3	3173	5404	3832
OR6K6	11	21	12
OR6N1	11318	7091	13060
OR6N2	118	273	259
MNDA	1050	649	596
PYHIN1	1766	2508	1503
IFI16	5779	5768	4809
AIM2	353	155	651
CADM3	223	441	348
ACKR1	881	1396	900
FCER1A	3025	3193	7209
OR10J3	2046	3298	3477
OR10J1	3277	4680	8533
OR10J5	4548	2091	1933
APCS	1978	3997	1870
CRP	1932	2150	4852
DUSP23	5221	2362	2888
FCRL6	2606	1937	2328
SLAMF8	2005	4434	2860
C1orf204	4970	3392	7082
VSIG8	2997	3358	6160
RP11-190A12.7	124	320	282
CFAP45	1495	1997	1559
TAGLN2	1420	1287	1345
IGSF9	5557	3374	3788
SLAMF9	360	776	570
KCNJ10	1073	1231	1273
PIGM	6387	2608	5007
KCNJ9	4324	4363	4498
IGSF8	7554	11607	6284
ATP1A2	586	470	842
ATP1A4	4144	2492	7185
CASQ1	235	236	353
PEA15	3053	2131	3254
DCAF8	2632	1816	1417
RP11-574F21.3	1535	3956	981
PEX19	3277	3726	4985
COPA	1612	2656	2752
NCSTN	742	890	603
NHLH1	129	170	374
VANGL2	95	273	258
SLAMF6	4001	10252	3246
CD84	1982	1452	2417
SLAMF1	1659	1462	2625
CD48	778	1037	493
SLAMF7	550	583	413
LY9	845	896	834
CD244	7713	5943	12553
ITLN1	8096	8016	5724
ITLN2	352	545	542
F11R	4138	7568	5116
RP11-544M22.13	534	445	301
TSTD1	8098	13930	6564
USF1	6366	6924	6211
ARHGAP30	290	572	660
AL591806.1	962	897	1024
NECTIN4	1595	1728	2273
KLHDC9	608	462	312
PFDN2	12810	5749	9872
NIT1	6188	6580	7262
DEDD	2207	1771	2213
UFC1	4151	1930	2955
USP21	272	350	640
PPOX	944	782	687
B4GALT3	2107	3772	5144
ADAMTS4	15	21	32
NDUFS2	2068	3308	4270
FCER1G	2178	2080	2908
APOA2	2590	2121	1682
TOMM40L	1143	865	716
NR1I3	3363	4646	4390
PCP4L1	68	101	154
MPZ	2955	1899	2345
SDHC	2088	7610	6281
CFAP126	511	741	495
FCGR2A	1658	1598	1961
HSPA6	2884	4224	4344
FCGR3A	7296	4001	10598
FCGR3B	1449	2250	3412
FCGR2B	2594	4409	4380
FCRLA	1888	1119	389
FCRLB	14320	6608	18084
DUSP12	881	479	747
ATF6	3203	3744	2257
OLFML2B	10449	11208	13257
NOS1AP	1572	2824	1680
RP11-565P22.6	1334	445	856
C1orf226	2126	2259	3817
C1orf111	458	655	648
SH2D1B	263	165	347
UHMK1	539	1263	451
UAP1	3775	4779	3785
DDR2	3252	4485	9707
HSD17B7	300	997	800
CCDC190	483	567	900
RGS4	1751	1614	1612
RGS5	996	684	661
NUF2	1554	2745	1664
PBX1	2384	3730	3266
LMX1A	2243	935	1540
RXRG	1087	959	521
LRRC52	2091	2146	2992
MGST3	1457	2964	1468
ALDH9A1	1437	1154	1350
TMCO1	4706	3609	2665
UCK2	221	365	333
FAM78B	699	1775	1675
POGK	2466	2326	2455
TADA1	3737	2082	2571
ILDR2	1974	3275	5370
MAEL	2189	1463	1554
GPA33	339	875	1029
DUSP27	2129	2804	1006
POU2F1	2534	4322	729
CD247	165	155	386
CREG1	9034	7046	8592
RCSD1	1684	4786	3890
MPZL1	1068	2679	1766
ADCY10	3541	1563	2588
MPC2	2427	1667	1797
DCAF6	3402	2843	1938
GPR161	169	319	234
TIPRL	976	882	873
SFT2D2	7326	14725	10126
TBX19	4143	6160	5886
XCL2	319	134	274
XCL1	5500	6996	8142
DPT	5122	5813	4355
ATP1B1	1239	589	460
NME7	1142	1463	661
BLZF1	523	535	851
CCDC181	306	302	270
SLC19A2	7642	2002	4699
F5	2084	1129	1209
SELP	219	821	554
C1orf112	6491	3233	8664
SELL	970	2685	991
SELE	15332	13672	6741
METTL18	4539	1654	2340
SCYL3	1804	1096	1193
KIFAP3	1208	846	927
METTL11B	3421	2049	2565
GORAB	2355	1330	1503
PRRX1	3453	1901	2800
MROH9	2484	1394	2387
FMO3	2038	1836	3293
FMO2	661	858	664
FMO1	2	0	0
FMO4	4793	3771	2415
PRRC2C	2308	1726	1594
RP3-454G6.2	2396	1800	1979
MYOC	299	267	321
VAMP4	257	345	528
METTL13	2013	1499	1933
DNM3	166	81	84
PIGC	1803	2811	2911
C1orf105	4763	5700	3839
SUCO	2862	1088	1761
FASLG	2283	2768	2781
TNFSF18	1851	9228	17266
TNFSF4	74	37	91
PRDX6	863	1951	1411
SLC9C2	5746	4263	2689
ANKRD45	625	1978	855
RP11-360D2.1	1952	1955	3678
KLHL20	2378	2922	2616
CENPL	5684	9751	7835
DARS2	206	102	419
ZBTB37	10287	9476	3970
SERPINC1	503	750	302
RC3H1	13286	9564	9818
RABGAP1L	10324	7801	8059
GPR52	1528	431	604
CACYBP	19	39	64
MRPS14	6801	2438	1925
TNN	3470	17003	21097
KIAA0040	1822	1401	2892
TNR	4867	7261	4016
RFWD2	12328	3061	5382
PAPPA2	613	331	340
ASTN1	13003	21604	17979
BRINP2	864	476	1412
SEC16B	2927	3913	5102
RASAL2	1198	2121	2160
LINC00083	2074	1084	861
TEX35	7844	6743	6103
RALGPS2	11118	6549	6555
ANGPTL1	584	1702	424
FAM20B	1957	1512	1446
TOR3A	14129	10453	8616
ABL2	9166	8163	9549
SOAT1	4519	1568	2381
AXDND1	2256	2451	1616
NPHS2	1818	3047	2050
TDRD5	1201	1327	554
FAM163A	8816	13837	7531
TOR1AIP2	296	312	272
TOR1AIP1	3134	1737	7517
CEP350	2421	1862	2261
QSOX1	8775	7400	17769
LHX4	28	16	33
ACBD6	5100	1325	2935
XPR1	114	191	358
KIAA1614	2697	1476	1967
STX6	1333	4882	7924
MR1	2538	3028	1753
IER5	414	268	204
CACNA1E	2659	2132	1667
ZNF648	2180	2392	3246
GLUL	1200	1061	1409
TEDDM1	1211	3561	1865
RGSL1	2469	3022	5545
RNASEL	273	152	322
RGS16	4037	8216	4003
RGS8	5518	6428	12254
NPL	3039	3427	3781
DHX9	16968	18099	9775
SHCBP1L	1294	1662	1424
LAMC1	1397	586	966
LAMC2	15345	9794	9836
NMNAT2	1957	5128	5904
SMG7	488	606	234
NCF2	789	493	669
ARPC5	326	273	179
RGL1	9886	6889	4959
APOBEC4	4890	4124	5932
COLGALT2	795	1178	1488
TSEN15	1531	3261	4022
C1orf21	720	1170	738
EDEM3	913	1784	1218
FAM129A	627	724	1276
RNF2	610	2428	896
TRMT1L	1039	2902	1137
SWT1	4824	4696	2374
IVNS1ABP	2447	1969	2074
HMCN1	7666	10088	9654
PRG4	676	157	434
TPR	1590	459	1015
C1orf27	3297	3790	2179
AL596220.1	3442	4306	4499
OCLM	2804	2439	3845
PDC	2501	2071	2882
PTGS2	893	2107	625
PLA2G4A	2680	4504	3860
BRINP3	520	649	369
RGS18	777	268	739
RGS21	1462	977	455
RGS1	1985	1814	2311
RGS13	1005	869	986
RGS2	1135	576	1454
UCHL5	589	1828	465
TROVE2	686	786	1017
GLRX2	356	833	865
CDC73	504	291	453
B3GALT2	2234	1139	1930
KCNT2	2085	1620	1388
CFH	434	519	323
CFHR3	2086	885	992
RP4-608O15.3	406	787	707
CFHR1	200	121	256
CFHR4	254	416	142
CFHR2	1341	1539	1010
CFHR5	3082	1215	2537
F13B	943	1116	1746
ASPM	2738	5096	4000
ZBTB41	4891	7964	9106
CRB1	873	626	1360
DENND1B	923	1628	2154
C1orf53	162	86	214
LHX9	803	426	637
NEK7	5742	1400	3120
ATP6V1G3	874	638	1103
PTPRC	9505	5925	9215
NR5A2	3463	3879	2593
ZNF281	4624	2472	2640
KIF14	171	187	297
DDX59	2794	1095	1591
CAMSAP2	7743	3130	1593
GPR25	982	761	546
C1orf106	3797	2117	1598
KIF21B	349	360	296
CACNA1S	894	306	984
ASCL5	479	542	864
TMEM9	3357	1906	2111
IGFN1	550	612	604
PKP1	360	479	392
TNNT2	2486	6091	3343
LAD1	2855	2307	4418
TNNI1	2394	3288	654
PHLDA3	6371	5200	3369
CSRP1	5649	5697	2646
NAV1	253	387	448
IPO9	1808	2885	2883
SHISA4	1622	2788	2709
LMOD1	2083	3536	1777
TIMM17A	741	318	348
RNPEP	20476	8672	13059
ELF3	1079	2276	3441
GPR37L1	219	375	219
ARL8A	1606	1941	687
PTPN7	2515	3257	2927
LGR6	1948	3486	5072
UBE2T	1193	786	1076
PPP1R12B	2913	1046	2250
SYT2	6876	6475	2624
KDM5B	5795	2871	2624
RABIF	3506	6046	4270
KLHL12	661	540	339
ADIPOR1	7544	13196	5123
CYB5R1	90	249	61
TMEM183A	1339	856	1033
PPFIA4	777	1470	699
MYOG	548	1895	1965
ADORA1	1501	2036	2023
MYBPH	7376	1811	3235
CHI3L1	3453	3624	1954
CHIT1	5409	4666	6557
BTG2	88	148	126
FMOD	7764	6096	5739
PRELP	974	222	1647
OPTC	395	258	141
ATP2B4	35	117	170
LAX1	1372	551	598
ZC3H11A	2664	3784	4274
ZBED6	1615	3417	3065
SNRPE	8040	4033	1876
SOX13	1116	700	1117
ETNK2	91	105	231
REN	5797	4221	8146
KISS1	1088	469	167
GOLT1A	5505	7258	5004
PLEKHA6	1502	1056	1304
PPP1R15B	82	124	128
PIK3C2B	939	638	1239
MDM4	1708	1012	1715
LRRN2	9565	17976	10151
NFASC	3343	1267	2412
CNTN2	1031	1798	1168
TMEM81	4733	1267	5531
RBBP5	84	145	83
DSTYK	2164	3671	3598
TMCC2	2176	1482	2408
NUAK2	13967	17371	5711
KLHDC8A	542	225	433
LEMD1	4503	4168	6918
CDK18	9846	5675	16326
MFSD4A	248	243	127
ELK4	5839	4570	6742
SLC45A3	3632	4514	2106
NUCKS1	69	96	49
RAB29	3449	3059	2952
SLC41A1	232	156	535
PM20D1	5530	3404	8832
SLC26A9	4977	6049	3372
RAB7B	2458	1884	1840
CTSE	791	1739	719
C1orf186	4045	4785	1563
AVPR1B	19486	28581	19738
FAM72A	1177	775	1343
SRGAP2	3018	1576	2259
IKBKE	5142	11013	4830
RASSF5	9034	5978	8046
EIF2D	3433	6262	6579
DYRK3	2112	2797	2058
MAPKAPK2	1612	2957	5473
IL10	4371	2681	3296
IL19	15585	9630	14017
IL20	1847	6075	4134
IL24	1946	2078	1248
FCMR	5156	9792	8714
PIGR	3726	1843	3050
FCAMR	1019	726	480
C1orf116	704	1035	653
PFKFB2	239	639	487
YOD1	2611	887	2527
C4BPB	1520	326	950
C4BPA	2963	5384	3743
CD55	5269	5198	5115
CR2	3588	5599	3916
CR1	3127	6182	3713
CR1L	5436	6591	4015
CD46	172	172	95
CD34	1038	1145	857
PLXNA2	5080	8408	4246
CAMK1G	2310	2939	3321
LAMB3	3167	1368	2198
G0S2	2347	1348	1224
HSD11B1	4146	2860	7410
TRAF3IP3	1828	1875	1301
C1orf74	114	95	131
IRF6	1934	1977	1198
DIEXF	1066	754	1377
SYT14	489	346	420
AL022397.1	908	2568	688
SERTAD4	7	7	2
HHAT	6964	6238	4458
KCNH1	3455	5167	6566
RCOR3	756	348	543
TRAF5	3318	5964	8632
RD3	9379	5777	4362
SLC30A1	16454	12620	14520
NEK2	974	570	922
LPGAT1	594	1465	625
INTS7	4584	5113	8270
DTL	1910	3943	2528
PPP2R5A	5104	6477	7003
TMEM206	511	1033	1606
NENF	5759	4229	6539
ATF3	3240	6354	6435
FAM71A	4626	7339	6342
BATF3	8133	14762	7407
NSL1	1432	1885	1473
TATDN3	4070	3597	3352
SPATA45	1047	1174	2027
FLVCR1	260	388	371
VASH2	3810	3211	3533
ANGEL2	4560	7216	5544
RPS6KC1	2873	2797	2269
PROX1	2416	3632	2042
SMYD2	872	1378	2124
PTPN14	8063	4231	7830
CENPF	36	36	21
KCNK2	590	1405	896
KCTD3	1192	1558	988
USH2A	1432	1704	1718
ESRRG	174	580	240
GPATCH2	172	113	295
SPATA17	2101	1422	1494
RRP15	1255	962	338
TGFB2	3612	4057	4137
LYPLAL1	1180	1816	438
ZC3H11B	1542	643	1440
SLC30A10	818	341	1056
EPRS	9388	6216	6961
BPNT1	241	666	800
IARS2	2161	3662	3128
RAB3GAP2	8199	5008	5250
MARK1	4178	2619	4972
C1orf115	13646	5668	8149
MARC2	1889	4248	2462
MARC1	1085	2097	863
HLX	1383	1611	612
DUSP10	1127	701	735
HHIPL2	5598	3048	6093
TAF1A	2534	1022	976
MIA3	4836	6360	5012
AIDA	558	440	837
BROX	341	410	435
FAM177B	5199	3789	5370
DISP1	271	298	505
TLR5	1622	796	479
SUSD4	60	43	43
CCDC185	4547	1354	4754
CAPN8	13547	13082	6436
CAPN2	3187	3757	1079
TP53BP2	1162	2003	1841
FBXO28	50	35	36
DEGS1	4661	4254	2933
NVL	510	613	646
CNIH4	5849	665	3228
WDR26	3271	2182	2111
CNIH3	7883	12152	6304
DNAH14	2179	745	1347
LBR	94	129	126
ENAH	2604	3423	2670
SRP9	559	519	557
EPHX1	582	1572	1729
TMEM63A	6692	12946	7767
LEFTY1	21551	7394	32389
RP4-559A3.7	1658	1411	1804
PYCR2	452	229	300
LEFTY2	6120	7290	7985
SDE2	4845	3570	5053
H3F3A	3031	2117	2726
ACBD3	15895	15862	6877
MIXL1	10892	21910	9892
LIN9	11635	5254	9575
PARP1	3214	3077	3811
STUM	2721	2936	3013
ITPKB	810	632	1042
PSEN2	5478	2173	2212
ADCK3	3037	3273	4961
CDC42BPA	21	29	47
ZNF678	4847	4440	4085
SNAP47	1641	1508	8870
JMJD4	2772	2416	2179
PRSS38	3627	2047	2871
WNT9A	1803	2614	2679
WNT3A	48	81	70
