#gene	sample1	sample2	sample3	sample7	sample8	sample9
MACF1	1003	1496	1121	989	1559	1114
BMP8A	13	13	10	22	15	4
PABPC4	1743	5647	2231	5591	6472	3916
HEYL	2883	2657	5775	2654	4356	2898
NT5C1A	76	96	67	92	109	115
HPCAL4	1211	1414	1423	1271	1963	1374
PPIE	2357	2290	2085	6568	4218	3240
BMP8B	660	508	649	407	585	234
OXCT2	563	660	110	463	355	1219
TRIT1	1416	1610	772	1348	2333	1010
MYCL	463	862	299	1755	453	586
MFSD2A	4163	3773	3329	3093	3223	3243
CAP1	902	2233	1027	1633	1624	2059
PPT1	6431	2426	911	5093	7410	2260
RLF	126	66	69	177	195	93
TMCO2	609	709	644	610	1211	897
ZMPSTE24	126	148	66	271	223	225
COL9A2	903	648	955	992	1071	1368
SMAP2	6422	9368	4476	6064	14738	15772
ZFP69B	4063	4166	3442	11102	6733	5518
ZFP69	1266	2212	2834	2836	1394	3026
EXO5	4218	4278	4811	5526	4365	6455
ZNF684	2963	6636	2476	3320	1831	3702
RIMS3	613	1400	1496	1615	1264	1098
NFYC	2473	1135	5972	4480	2113	4715
KCNQ4	190	298	333	506	326	415
CITED4	656	1179	2126	3214	2107	1105
CTPS1	1925	1088	966	1580	2469	1425
SLFNL1	938	793	468	735	1274	615
SCMH1	1503	2736	1426	4702	2930	2063
FOXO6	1119	1464	1963	935	1334	1070
EDN2	227	202	414	500	317	179
HIVEP3	3257	2248	3466	2685	3877	4693
GUCA2B	908	566	691	394	1059	555
GUCA2A	4859	2829	844	4199	3432	4044
FOXJ3	308	313	433	662	373	534
RIMKLA	9714	7722	4815	6922	8402	4272
ZMYND12	4148	1702	2422	6276	1814	2135
PPCS	448	431	514	1898	1739	1227
CCDC30	1247	595	1465	2012	2076	1039
PPIH	756	871	661	442	582	1068
YBX1	1223	1658	1140	1863	2521	2088
CLDN19	221	203	155	291	586	331
P3H1	766	431	728	556	519	626
C1orf50	152	148	120	261	310	207
RP5-994D16.12	2440	3768	3612	6129	2253	6181
RP5-994D16.11	1672	1191	985	1749	1865	2125
SVBP	907	1062	1121	948	2020	1539
ERMAP	3431	2995	1592	5149	965	6507
ZNF691	3113	2352	4806	6868	5263	5152
SLC2A1	3145	4254	2842	3884	4472	3735
FAM183A	45	29	35	57	71	63
EBNA1BP2	360	273	488	456	774	446
CFAP57	2824	8359	5051	11391	6695	3960
TMEM125	571	863	886	1064	766	627
C1orf210	4306	7197	5087	9932	6391	9006
TIE1	11376	6429	2537	12818	8528	8530
MPL	1000	2437	493	1168	1199	1745
CDC20	4053	7686	8063	5815	2800	3483
ELOVL1	1150	772	1427	1005	1209	1627
MED8	279	343	640	1065	798	585
SZT2	2402	2848	2525	4451	1677	5089
HYI	1003	660	839	921	397	522
PTPRF	261	50	266	159	315	192
KDM4A	1819	2510	1687	2371	2007	2920
ST3GAL3	3020	1820	2270	1891	2318	1415
ARTN	4780	5751	7434	13470	9248	5209
IPO13	3001	1439	3726	2454	1360	2630
DPH2	2637	953	2559	1944	4356	3312
ATP6V0B	1863	1771	1351	4136	2304	1746
B4GALT2	1821	4228	2903	5340	4673	1831
CCDC24	1081	951	448	1354	870	1049
SLC6A9	3046	3805	3011	5496	4011	5312
KLF17	639	610	472	540	337	783
KLF18	1553	767	781	1926	1810	934
DMAP1	18	8	8	34	34	52
ERI3	969	4752	2083	3576	3506	1191
RNF220	82	47	91	114	49	66
TMEM53	1835	707	2209	1419	542	1607
C1orf228	116	100	179	281	253	207
KIF2C	159	206	408	308	269	391
RPS8	1201	2143	1240	2332	934	1954
BEST4	239	668	363	432	336	238
PLK3	344	500	395	464	563	493
TCTEX1D4	2515	4277	5196	2752	3579	3337
BTBD19	6285	2843	1458	3873	2535	2956
PTCH2	3578	5571	1982	1694	3766	4840
EIF2B3	519	813	1024	1328	764	587
HECTD3	5384	4253	6930	10069	7548	8464
UROD	218	257	407	233	171	317
ZSWIM5	6184	7502	6272	4101	4280	2738
HPDL	3052	4116	4035	3127	5727	3275
MUTYH	2241	3567	2192	2916	1593	3565
TOE1	782	906	709	1652	1927	1560
TESK2	2122	5743	4936	5535	6605	5223
CCDC163P	3606	4045	1953	4877	5443	4843
MMACHC	5137	3503	7511	8252	6031	8103
PRDX1	130	834	364	392	280	536
AKR1A1	5695	8726	8354	8223	3135	6316
NASP	1442	1774	631	2185	2942	2595
CCDC17	148	114	34	51	107	69
GPBP1L1	384	497	382	985	747	385
TMEM69	1320	1147	3053	2645	4053	4973
IPP	984	819	715	950	946	1227
MAST2	1706	1185	1244	2275	3164	4990
PIK3R3	531	414	420	789	1092	695
TSPAN1	1257	3709	3365	7057	3353	6136
RP11-322N21.2	586	467	646	595	1076	520
POMGNT1	1140	1629	1202	1613	1001	1965
LURAP1	3596	1799	1329	2648	2559	1325
RAD54L	517	2535	344	786	2319	1380
LRRC41	1113	1730	1052	1093	1806	1640
UQCRH	695	595	332	359	211	282
NSUN4	3201	6203	3311	2359	6824	1798
FAAH	2318	2681	3454	5569	3488	5423
DMBX1	5092	11025	6064	7189	3870	8249
RP11-49P4.7	1894	742	723	960	2745	2121
KNCN	8515	8440	8739	11632	9436	11758
MKNK1	3745	3944	2241	3801	5139	6722
MOB3C	147	95	285	294	333	525
ATPAF1	61	86	84	71	94	194
TEX38	1086	1537	1729	1529	1362	1984
EFCAB14	362	289	386	226	250	127
CYP4B1	13	35	55	100	72	94
CYP4A11	4537	4657	12025	5468	9189	9110
CYP4X1	8007	4160	5335	7295	10121	17953
CYP4Z1	431	800	649	874	478	1589
CYP4A22	3171	3243	2221	2997	4259	1952
PDZK1IP1	4786	2024	5618	2046	6025	3970
TAL1	2454	2788	3433	3595	4282	2517
STIL	1768	2338	2124	3651	2116	1248
CMPK1	2878	1957	1615	2798	2134	2464
FOXE3	718	538	664	695	675	1024
FOXD2	2694	4128	4105	2652	3268	4049
TRABD2B	3458	4442	2791	3836	5308	3905
AL356289.1	779	506	681	802	1471	1269
SLC5A9	4460	3906	3494	1180	2956	3480
SPATA6	4264	7998	4346	2800	4590	5752
AGBL4	2802	4622	8041	7035	8692	7110
BEND5	41	16	27	24	66	27
ELAVL4	497	481	381	450	1118	632
DMRTA2	1352	1021	2839	3802	1776	1980
FAF1	2908	1442	4838	4152	2444	2645
CDKN2C	485	799	350	1261	890	334
C1orf185	8087	6609	12570	12870	19407	8692
RNF11	1912	869	2091	1347	3677	2117
TTC39A	12193	5494	18790	11892	10565	9185
EPS15	914	1485	3502	3840	3013	3555
OSBPL9	1858	1090	5087	2233	1998	4077
NRDC	64	38	33	60	65	10
RAB3B	2673	2009	1127	442	1626	1174
TXNDC12	1433	2104	1269	2358	1765	1528
KTI12	1731	1838	1372	3544	2132	4769
BTF3L4	8141	4961	7834	3207	6933	4007
ZFYVE9	8955	2819	4539	8533	7538	4399
CC2D1B	3364	5308	5276	6730	5223	3534
ORC1	3713	2110	2462	3907	2197	2989
PRPF38A	1449	1442	1800	1886	3536	2113
ZCCHC11	3159	1687	1243	1286	2646	983
GPX7	2968	1628	1599	6657	4124	5123
FAM159A	24342	14554	22600	26692	7745	12072
COA7	1870	1119	2872	1306	888	2159
ZYG11B	1060	448	822	685	897	879
ZYG11A	2617	703	2931	1382	2277	716
ECHDC2	4629	9551	6028	5606	8732	7588
SCP2	766	1128	831	1733	1645	668
AL445183.1	25842	14827	13553	6587	8670	10154
PODN	14538	12650	4997	10964	11701	26857
SLC1A7	1062	714	666	754	230	1093
CPT2	2343	2572	2020	3242	1415	3262
C1orf123	115	163	64	136	76	297
MAGOH	1126	683	779	1193	869	1168
LRP8	4673	3519	3391	4431	6905	2509
DMRTB1	1364	1096	1900	2510	2478	6161
GLIS1	2	7	35	7	4	14
NDC1	1055	1223	2445	2211	2003	2996
YIPF1	563	1459	1471	652	1660	1310
DIO1	1445	2857	1635	2929	1617	1823
HSPB11	1720	1648	2503	572	1540	3549
LRRC42	1141	689	1420	1154	1165	937
LDLRAD1	2320	1189	1630	2183	2991	3394
TMEM59	1168	723	962	1120	1513	1300
TCEANC2	5897	9225	5496	8420	7062	14060
RP11-446E24.4	803	1158	909	1574	658	1175
CDCP2	3440	1868	3138	3660	4028	4304
CYB5RL	11128	6030	6448	8511	9109	9360
MRPL37	1290	2025	3356	2544	3830	3198
SSBP3	498	615	545	708	656	421
ACOT11	321	554	729	1139	321	323
FAM151A	1431	2643	1528	1953	2588	1334
MROH7	6643	3971	6451	4807	8693	7171
MROH7-TTC4	3290	3158	4063	4021	5842	3202
TTC4	1002	702	762	1256	914	711
PARS2	275	328	492	654	652	1190
TTC22	473	191	307	151	331	402
LEXM	274	133	334	563	285	343
DHCR24	640	449	555	832	1706	998
TMEM61	2033	3134	3261	4458	4362	3532
BSND	7347	7162	4536	1737	6406	2419
PCSK9	6526	10680	11369	5984	9902	8922
USP24	2810	3392	2397	5077	4035	1659
PLPP3	5797	1930	3525	2408	2565	3439
PRKAA2	4256	3076	2058	5516	3332	5287
C1orf168	1874	1508	2618	2634	2614	3441
C8A	18340	5120	21524	15203	12515	12400
C8B	2528	748	1292	3350	1123	3417
DAB1	6946	12992	7290	11174	8365	8604
OMA1	279	264	293	715	722	538
TACSTD2	15	7	3	20	21	18
MYSM1	2121	1265	1461	1176	3206	2226
JUN	87	112	56	117	113	159
FGGY	3364	3564	5434	8521	12274	10499
HOOK1	1150	924	1760	1782	1435	1010
CYP2J2	2777	2255	1495	1669	1726	2841
C1orf87	978	739	647	1392	996	1087
NFIA	2681	1281	1672	266	1898	1653
TM2D1	1971	1062	1172	1547	1164	1446
PATJ	2073	2762	2198	3133	2769	2854
L1TD1	2350	2436	1632	2607	4032	1551
KANK4	2003	1171	817	1771	1727	818
USP1	34	24	49	10	52	48
DOCK7	34	35	45	51	75	44
ANGPTL3	803	298	657	1037	605	1195
ATG4C	187	146	173	397	204	304
FOXD3	575	3050	2565	2303	2550	2061
ALG6	8453	3928	3808	4043	4058	5801
ITGB3BP	747	545	440	657	444	437
EFCAB7	2399	1884	2239	2347	3869	2405
PGM1	686	2521	1669	2118	2425	1317
ROR1	3637	7056	3171	9057	4156	2605
UBE2U	1790	3372	1269	2888	2432	3927
CACHD1	1368	1168	1204	2148	3334	987
RAVER2	1754	646	489	2220	743	1590
JAK1	1598	540	809	1143	1798	2094
AK4	581	253	84	233	197	224
DNAJC6	561	347	356	578	325	753
LEPROT	1203	2459	1524	1682	2870	2876
LEPR	7712	6308	11110	6710	1483	6233
PDE4B	1479	1354	4606	8091	6333	3585
SGIP1	616	1565	1815	882	790	2790
TCTEX1D1	1512	1202	2975	1532	1139	1657
INSL5	782	496	688	1272	753	1013
WDR78	5410	2401	2027	5642	3650	5073
MIER1	1851	6734	7235	8492	1351	4291
SLC35D1	2912	1116	1006	886	1604	3160
C1orf141	2658	1343	4206	1855	4679	2496
IL23R	581	1135	372	867	545	1032
IL12RB2	8666	10154	12493	6450	13210	14407
SERBP1	3505	2056	2869	3670	1929	3871
GADD45A	1292	748	1852	2225	2125	1843
GNG12	968	1461	2742	1088	2442	3387
DIRAS3	1316	2063	1326	2851	4243	4184
WLS	1133	1080	1104	1907	675	1111
RPE65	2385	5323	5745	3862	4715	3934
DEPDC1	1042	1572	1229	1167	1296	950
LRRC7	1171	449	392	957	408	803
LRRC40	2591	4920	2012	2520	2888	1823
SRSF11	1928	2628	1354	2080	4372	868
ANKRD13C	2853	1065	1842	2471	2682	3277
HHLA3	1896	3602	3184	3226	4581	4363
AL158839.1	732	1216	1867	941	2008	3149
CTH	13593	7934	8870	11598	8061	10852
PTGER3	1667	2759	1501	3189	4060	3558
ZRANB2	1881	1678	1463	897	1450	2093
NEGR1	1138	1899	1084	841	741	1805
LRRIQ3	1045	938	653	1448	863	834
FPGT	1237	1710	1031	1135	2242	585
FPGT-TNNI3K	8191	7791	6344	14283	13740	9393
TNNI3K	7614	6092	5872	5251	4932	4153
LRRC53	2709	2339	1633	2099	3898	4441
ERICH3	5813	5047	4247	6548	6468	5149
CRYZ	626	147	949	478	618	973
TYW3	2824	8047	4829	4172	5735	5793
LHX8	299	432	512	340	527	659
SLC44A5	13	15	12	21	19	13
ACADM	6834	14585	4945	15043	1189	6253
RABGGTB	662	893	438	1521	1205	1184
MSH4	332	100	268	237	260	630
ASB17	1392	2414	1163	5106	1308	1726
ST6GALNAC3	5671	5574	4974	3202	7966	11426
ST6GALNAC5	2319	2740	2922	4405	7747	2035
PIGK	187	484	514	301	250	644
AK5	564	197	391	318	450	491
ZZZ3	645	584	638	1537	1114	516
USP33	7355	12057	8464	5624	7547	4972
FAM73A	2375	2823	3850	3103	3488	4220
NEXN	2227	2663	1971	3244	1442	3901
FUBP1	6193	3608	6128	7220	5418	5021
DNAJB4	1216	1032	1508	1289	1981	494
GIPC2	1314	1464	1670	1554	2856	2068
PTGFR	5009	1553	4607	3728	4950	3881
IFI44L	5547	2467	7407	3961	8715	3121
IFI44	2153	2200	3235	1120	3928	3445
ADGRL4	15	9	37	18	63	29
ADGRL2	755	1472	716	887	1695	2743
TTLL7	243	395	404	374	870	421
PRKACB	749	553	1066	1377	607	1477
SAMD13	2517	653	1030	810	1460	852
DNASE2B	1007	296	569	499	807	489
RPF1	792	444	490	1021	806	909
GNG5	1414	3932	1529	2099	1903	1768
CTBS	620	338	142	920	252	107
SSX2IP	539	171	344	911	535	491
LPAR3	2678	1598	1624	1904	3089	1609
MCOLN2	261	897	710	501	475	730
WDR63	2050	1818	2818	3775	1313	2509
MCOLN3	352	280	308	395	285	567
SYDE2	413	843	1512	941	278	359
C1orf52	832	779	1126	1470	774	1028
BCL10	160	159	73	286	207	117
DDAH1	913	667	639	856	799	902
CYR61	3233	4816	3174	4612	4991	6258
ZNHIT6	2466	899	2900	4311	2801	7316
COL24A1	783	903	1234	2213	1851	1096
ODF2L	274	355	758	398	638	462
CLCA2	1100	1224	970	550	1135	829
CLCA1	114	94	202	326	370	340
CLCA4	2265	693	2680	3412	1469	2452
SH3GLB1	2369	2540	2829	4475	4995	3501
SEP15	228	270	182	410	376	282
HS2ST1	5546	6766	11912	11019	10669	18704
RP5-1052I5.2	3251	1812	1950	4053	1207	2831
LMO4	3994	3033	1696	3095	4511	1784
PKN2	508	506	745	876	1434	1714
GTF2B	117	334	215	267	292	230
KYAT3	4591	6772	4014	8230	10583	6543
RBMXL1	1722	2097	1070	4417	3750	3696
GBP3	3712	4720	6002	4686	2854	4553
GBP1	6527	8110	5294	2722	5480	7784
GBP2	2489	3542	7549	8522	5634	5201
GBP7	3135	2337	2543	1929	1620	2607
GBP4	1028	599	1141	1267	649	1890
GBP5	2002	1721	2348	2950	5319	1913
GBP6	281	224	486	498	261	315
LRRC8B	2860	3248	4479	4857	4155	1765
LRRC8C	1153	1145	577	2484	1704	1975
RP11-302M6.4	2916	3830	2306	3525	4978	3810
LRRC8D	245	293	166	383	242	436
ZNF326	3026	6564	5376	8596	7780	15301
BARHL2	5420	1380	2766	2339	4661	1785
ZNF644	482	332	297	515	350	582
HFM1	3844	3496	5410	4788	6755	6090
CDC7	7442	4222	4884	6368	6522	7176
TGFBR3	1017	427	826	909	270	1534
BRDT	1025	1644	1510	1169	1393	1555
EPHX4	327	278	287	246	376	240
SETSIP	1362	1201	1732	1458	2516	2035
BTBD8	11698	8824	8774	9603	8759	4817
KIAA1107	4461	4186	2837	3922	5947	4096
C1orf146	3241	1553	1773	1668	2414	1847
GLMN	4898	2879	4639	5474	2411	4444
RPAP2	2827	2655	1629	2862	1540	2866
GFI1	964	1577	1435	1014	1444	1023
EVI5	4521	4445	4837	5983	6830	10340
RPL5	7782	12812	14287	22443	11664	17846
FAM69A	1108	951	1213	1532	766	2683
MTF2	315	688	899	447	681	954
TMED5	8	4	7	17	17	6
CCDC18	979	375	871	603	947	752
DR1	1136	625	472	571	1048	1094
FNBP1L	3380	6391	8667	7705	5687	7631
BCAR3	10	6	5	11	14	19
DNTTIP2	1290	1334	953	1002	1965	2661
GCLM	216	61	46	100	116	185
ABCA4	7480	3793	5697	17136	8475	7155
ARHGAP29	413	523	485	1292	780	1733
ABCD3	2394	1321	1929	2772	5003	3931
F3	1873	4001	2353	2194	3142	3159
SLC44A3	624	1636	1859	1621	1843	1636
CNN3	2678	2386	3137	2761	3265	2351
ALG14	3456	3267	4409	3111	6467	6735
TMEM56	1684	3094	1839	3251	1717	3706
TMEM56-RWDD3	444	452	1100	718	795	1049
RWDD3	1795	1420	1429	2232	1866	2064
PTBP2	3773	6715	4241	5409	6888	3094
DPYD	573	1808	563	2054	1361	1341
SNX7	1923	5511	1522	3579	3595	2577
PLPPR5	1482	1900	2839	5680	2657	1763
PLPPR4	3495	4959	2530	6339	4949	3775
PALMD	337	374	308	569	584	738
FRRS1	4342	2810	2138	3843	4552	2543
AGL	472	413	567	565	756	516
AC096949.1	2525	3312	6885	1936	4375	3286
SLC35A3	520	571	403	481	683	459
MFSD14A	6302	2316	4376	5097	6448	3744
SASS6	1887	1777	1234	1515	1769	4317
TRMT13	772	1088	630	740	454	632
LRRC39	1090	577	928	1262	429	410
DBT	1015	663	284	1020	1529	713
RTCA	1213	855	810	748	2708	513
CDC14A	233	107	239	437	313	323
GPR88	107	344	201	380	348	324
VCAM1	6783	4945	5317	2516	6386	5212
EXTL2	951	363	2314	1076	1171	599
SLC30A7	439	1635	2309	1317	2667	1013
DPH5	2713	3207	3511	4184	3539	3388
S1PR1	416	186	192	249	327	300
OLFM3	11	23	7	7	19	14
COL11A1	984	1395	2399	1320	2019	4150
RNPC3	2681	2066	2594	4543	1950	1198
AMY2B	1462	1732	1521	935	2047	2500
AMY2A	1285	1194	3829	2414	3945	2051
AMY1A	865	285	1415	1427	1872	1717
AMY1B	2378	1594	1201	1531	3436	1650
AMY1C	6020	6287	2803	2956	3374	4486
PRMT6	1481	1006	834	676	856	1402
NTNG1	16065	13781	11152	36390	14414	21886
VAV3	5226	7060	3381	6983	4066	11627
SLC25A24	834	1355	707	1038	1740	907
NBPF4	1078	1308	1349	2012	1143	1830
NBPF6	6653	8523	4532	6034	3891	4323
FAM102B	1888	1601	1162	1595	3471	1080
HENMT1	86	235	443	554	685	480
PRPF38B	27	36	27	38	28	27
FNDC7	553	675	267	438	335	365
STXBP3	781	449	509	246	850	384
AKNAD1	3799	5525	3510	2356	2472	3972
RP11-475E11.9	2018	952	644	2353	1523	1791
GPSM2	386	425	601	796	718	1018
CLCC1	6227	4404	3873	16460	4454	6361
WDR47	2102	3398	2180	3325	1104	3766
TAF13	486	827	589	664	827	1010
TMEM167B	6884	5337	7982	5978	3213	8007
C1orf194	371	801	825	770	442	514
KIAA1324	511	420	202	323	253	401
SARS	2775	3119	2468	3412	1387	3108
CELSR2	3575	2416	1813	6796	5672	5673
PSRC1	3113	2416	2833	6252	4166	6275
MYBPHL	486	605	347	505	1638	532
SORT1	2281	3967	2704	3460	2192	3503
PSMA5	232	299	318	415	326	328
SYPL2	1848	2659	2352	1098	3422	1498
ATXN7L2	6874	2940	5686	4188	5083	9652
CYB561D1	1137	1197	1180	1264	1071	1788
AMIGO1	5836	3854	2971	5302	3202	4035
GPR61	2963	2185	2098	4962	3753	2616
GNAI3	596	818	578	1115	639	1338
GNAT2	1202	2979	3644	2287	2048	2993
AMPD2	313	136	145	367	274	443
GSTM4	2824	4455	4941	5586	6262	5842
GSTM2	5497	4791	8094	4536	3555	13069
GSTM1	617	333	473	1459	633	484
GSTM5	1757	1507	2131	4302	3263	4641
GSTM3	1416	2602	5202	1776	3971	3873
EPS8L3	1356	5883	2430	5480	6551	4050
CSF1	530	768	944	948	1163	1699
AHCYL1	3021	1554	2346	2109	3151	3189
STRIP1	6488	4654	5818	5702	4123	9010
ALX3	457	369	705	450	682	580
UBL4B	9451	9585	5530	21753	8049	23917
SLC6A17	1584	989	802	1299	964	1436
KCNC4	319	231	384	421	609	479
RBM15	883	633	2134	2811	387	1018
SLC16A4	971	610	656	1770	799	1047
LAMTOR5	3500	5926	3652	2620	2838	4816
PROK1	115	210	101	124	109	82
KCNA10	3651	7368	8378	8496	5278	4341
KCNA2	4007	3174	1038	2014	3016	2180
KCNA3	6057	5034	5181	6709	8398	9487
CD53	1825	2460	2393	1551	2778	2985
LRIF1	2008	2966	1065	4930	3613	5824
DRAM2	2419	4480	1500	2956	4839	4553
CEPT1	5430	2993	2908	4737	4430	2452
DENND2D	2312	680	1829	1853	2442	2211
CHI3L2	4228	2421	3840	5199	2789	5933
CHIA	331	715	604	925	335	1374
PIFO	2742	11570	11061	9164	15576	19805
OVGP1	1348	2414	3410	2158	1472	2214
WDR77	1830	2183	2081	3166	5827	2484
ATP5F1	5869	1046	2284	5374	5141	3584
C1orf162	6803	6501	4246	9055	11369	8755
TMIGD3	13	7	10	27	29	22
ADORA3	3332	2742	4312	1255	2909	3054
RAP1A	4165	2258	2213	2356	2655	3716
FAM212B	7205	4056	4563	6333	3584	4880
DDX20	3185	2416	1798	1925	2149	2070
KCND3	914	514	582	560	1095	1048
CTTNBP2NL	2111	2690	2701	8459	2911	7918
WNT2B	4437	2346	2765	3418	2220	3820
ST7L	2022	2397	990	1685	6354	2061
CAPZA1	4072	2361	4170	4491	4372	7193
MOV10	624	288	403	388	900	544
RHOC	1550	2697	1833	1098	3244	2037
RP11-426L16.10	2417	5537	6807	6112	3771	4139
PPM1J	1164	1384	1488	2258	1861	3028
FAM19A3	1529	2200	1238	1452	1761	1471
SLC16A1	2178	2156	5675	2348	2995	3891
LRIG2	470	727	774	513	608	718
MAGI3	4392	4324	4137	5883	6507	5041
PHTF1	1114	319	819	948	965	1800
RSBN1	139	102	271	541	375	402
PTPN22	3941	4292	4692	3158	3876	4146
BCL2L15	105	68	91	188	190	158
AP4B1	380	689	655	646	585	360
DCLRE1B	235	222	120	198	182	134
HIPK1	292	188	147	444	155	89
OLFML3	1775	1723	754	1535	1461	1483
SYT6	1362	1181	689	2070	2610	3108
TRIM33	325	485	683	542	490	543
BCAS2	108	127	148	429	285	104
DENND2C	2591	2038	3368	1893	2213	1615
AMPD1	1221	1314	904	3587	1957	2312
NRAS	1639	1167	1902	2810	3112	1754
CSDE1	5970	2854	6243	4978	4330	3875
SIKE1	1940	3335	2913	3726	2163	2700
SYCP1	3150	3135	2017	5531	2458	1705
TSHB	2096	1420	718	1977	2468	1450
TSPAN2	9796	2549	3753	7369	5473	5918
NGF	2370	2091	1912	2427	1484	1852
VANGL1	29	24	42	61	107	58
CASQ2	665	559	425	396	460	589
NHLH2	2246	5337	3599	2254	8859	8282
SLC22A15	585	499	931	1724	1753	1627
MAB21L3	67	41	91	113	116	98
ATP1A1	4135	3067	6549	2597	6320	5275
CD58	802	695	483	769	933	587
IGSF3	707	1374	971	1028	1823	1404
CD2	3263	1263	1614	2583	2605	1490
PTGFRN	1407	2011	1604	2077	3174	1037
CD101	3780	2932	2423	2433	2592	2437
TTF2	460	930	653	600	392	1598
TRIM45	1945	1692	1599	1970	1628	1069
VTCN1	5125	6037	6760	8001	4748	4626
MAN1A2	129	208	217	342	474	402
FAM46C	737	396	386	703	665	751
GDAP2	4953	4643	3939	6781	5740	5142
WDR3	1693	582	771	2724	1224	2097
SPAG17	2014	2671	1262	2162	2137	2105
TBX15	431	276	380	584	423	492
WARS2	4738	3081	2987	5362	6015	1494
HAO2	293	296	331	277	338	377
HSD3B2	4232	5004	8181	16365	9624	11880
HSD3B1	2914	2385	2261	3652	2195	5851
ZNF697	453	342	256	438	254	381
PHGDH	2164	2777	2568	2242	3574	1809
HMGCS2	5954	5220	4792	4678	5123	4148
REG4	2660	4469	2808	7377	9172	9953
ADAM30	10026	7529	10404	21694	10119	15238
NOTCH2	8300	8386	5764	6757	5965	9015
SEC22B	8237	2790	10626	8774	11169	3812
NBPF26	744	2427	1869	3695	4070	1849
PPIAL4A	1159	1199	397	1494	2106	667
AC241377.1	838	1217	831	1197	1008	1358
FCGR1B	1288	935	2368	1837	1491	1524
FAM72B	1685	515	2058	1092	841	2609
SRGAP2C	266	139	187	353	277	279
HIST2H3PS2	847	587	1032	879	606	986
FAM72C	2288	1481	3207	1569	2123	2781
PPIAL4E	259	231	109	379	486	158
NBPF15	1388	1096	1453	1108	1907	1064
PPIAL4F	3765	4405	5250	8593	4477	11354
SRGAP2B	2330	4606	3782	3321	8288	4493
FAM72D	1073	386	472	518	838	543
AC241585.1	2032	1222	1416	1593	1090	2689
PPIAL4D	3976	1603	1397	4244	6382	7056
NBPF20	1049	1227	651	297	777	864
GPR89A	57	119	40	170	186	78
PDZK1	497	402	621	453	762	535
CD160	3749	2398	3947	2968	5871	3638
RNF115	2711	925	1425	1661	1869	2404
POLR3C	993	925	316	906	492	859
NUDT17	4287	7667	3553	7108	6454	6103
PIAS3	4953	5001	4340	6130	7859	3256
ANKRD35	2982	1274	3236	4214	4716	4141
ITGA10	3150	2101	1682	2584	6968	4349
PEX11B	672	919	995	876	1262	821
RBM8A	403	242	488	531	304	379
CH17-270A2.2	1386	4796	1380	5260	1427	5017
LIX1L	444	596	326	464	268	376
ANKRD34A	3305	2136	1456	3890	5058	808
POLR3GL	4155	3098	1492	2979	2134	5699
TXNIP	564	255	385	554	253	308
HFE2	1289	2994	1449	3765	2402	2229
NBPF10	1978	2961	3399	6685	2509	3986
RP11-458D21.5	897	478	334	681	1034	700
NOTCH2NL	2742	3542	6520	6628	2469	5859
AC243756.1	1057	958	1189	1853	516	1122
NBPF12	4267	2447	940	2629	2020	2492
PRKAB2	2443	5092	4721	2482	2132	3033
FMO5	126	79	272	225	491	101
CHD1L	723	1392	817	1708	791	1517
BCL9	2901	2532	1759	1339	1473	1700
ACP6	3129	1345	2755	4009	2208	1992
GJA5	1146	1603	881	1618	1685	724
GJA8	2590	662	334	1425	1323	1007
GPR89B	854	529	1711	840	1062	1295
NBPF11	1565	1605	2224	2118	1974	1088
AC245100.1	2500	3142	3085	2025	4784	3216
PPIAL4G	4355	2801	2808	2734	2199	4283
NBPF14	2397	1503	3643	2056	3612	2501
PDE4DIP	1364	647	1041	1364	800	1126
NBPF9	2086	912	659	486	1677	1289
NBPF19	43	29	73	79	30	43
PPIAL4C	357	701	1013	737	653	1116
FAM231D	191	138	66	257	360	200
FCGR1A	2932	3439	1628	2891	2466	2361
HIST2H2BF	1285	518	856	1626	1764	1624
HIST2H3D	6871	6875	3179	8251	15990	6135
HIST2H4A	747	2041	2389	2773	6115	2393
HIST2H3C	204	396	204	391	350	525
HIST2H2AA3	8099	10997	2862	6345	5214	13858
HIST2H2AA4	440	234	254	866	468	844
HIST2H3A	925	1975	1005	1899	2601	2445
HIST2H4B	417	526	421	518	465	617
HIST2H2BE	6382	2755	4144	10039	7099	5286
HIST2H2AC	2442	1792	3295	1196	1660	2436
HIST2H2AB	1885	1813	1269	1523	2036	2641
BOLA1	222	315	426	353	312	602
SV2A	6456	4575	3999	5291	6227	11330
SF3B4	13239	5923	6764	7329	13009	3228
MTMR11	1056	387	1887	2348	1078	2236
OTUD7B	733	614	289	1506	875	1080
VPS45	59	143	127	143	175	93
PLEKHO1	2144	1376	2707	849	2248	1889
ANP32E	1454	864	646	1902	1937	1462
CA14	638	536	548	622	1173	774
APH1A	2124	2645	806	1768	454	2576
C1orf54	1253	2043	3519	2578	1367	1430
CIART	90	177	159	157	92	199
MRPS21	1503	344	867	639	1178	1214
AC242988.1	1323	1023	1557	2456	2647	904
PRPF3	132	135	173	145	150	399
RPRD2	5140	5872	2612	3837	5626	8186
TARS2	6189	5800	14303	18740	14142	11628
ECM1	1107	1454	1837	1810	2264	1845
ADAMTSL4	3056	3196	2041	3308	7634	6575
MCL1	3	4	3	3	6	8
ENSA	451	610	307	861	488	672
GOLPH3L	3287	1516	3435	2729	1166	1495
HORMAD1	156	87	152	273	197	242
CTSS	2839	8014	2775	4340	5685	3671
