#gene	sample4	sample5	sample6	sample7	sample8	sample9
NT5C1A	513	189	770	495	592	584
HPCAL4	7256	4426	5783	3188	4843	5606
PPIE	5235	11010	7170	5352	6995	8210
BMP8B	287	409	230	303	302	289
OXCT2	3389	8157	4640	5140	5390	14012
TRIT1	13386	12026	5907	9376	8559	2952
MYCL	2293	9866	4909	7455	3958	5298
MFSD2A	1036	1612	2026	1541	2531	1400
CAP1	2416	7042	8997	2023	6244	4804
PPT1	427	338	928	1068	859	364
RLF	4744	3586	6764	4137	1843	5925
TMCO2	295	211	375	508	528	215
ZMPSTE24	3994	7731	7178	6765	6043	4288
COL9A2	316	161	211	347	222	131
SMAP2	4452	4763	5822	7404	6146	6586
ZFP69B	881	1133	2794	3308	2325	4310
ZFP69	4756	1652	2170	3513	4840	2089
EXO5	643	672	488	691	473	600
ZNF684	575	554	916	1617	1103	1931
RIMS3	1933	1818	1283	2579	2917	1757
NFYC	4393	2532	2024	2214	3734	3805
KCNQ4	652	658	1054	577	483	718
CITED4	2442	9323	8404	8065	8244	10137
CTPS1	2252	2658	1544	1363	3088	1736
SLFNL1	5277	4256	8750	2782	2395	6066
SCMH1	1623	1918	1593	3570	2655	4793
FOXO6	1089	1113	710	487	675	897
EDN2	772	593	493	210	474	180
HIVEP3	2668	3361	4044	7524	1264	2690
GUCA2B	5191	13024	11759	9364	5321	5152
GUCA2A	9692	10601	19060	20543	16522	10843
FOXJ3	1664	2183	4153	3230	1585	1442
RIMKLA	32871	16177	21484	7315	28474	29619
ZMYND12	3162	2691	4354	5178	7416	2403
PPCS	3697	3245	4144	3493	3189	4859
CCDC30	765	550	985	672	675	1740
PPIH	4665	2960	3045	2543	7051	2601
YBX1	1888	2928	3813	2569	2329	3285
CLDN19	5000	4242	8350	4007	7825	5638
P3H1	1619	806	1131	874	1327	1112
C1orf50	1204	1674	777	585	1075	695
RP5-994D16.12	499	538	987	798	912	940
RP5-994D16.11	879	1467	657	564	604	1266
SVBP	525	461	446	1290	1032	468
ERMAP	3877	3473	1735	1261	1287	2957
ZNF691	2406	2016	1884	585	938	1135
SLC2A1	350	476	232	588	627	432
FAM183A	4232	1443	7651	2634	2684	3186
EBNA1BP2	5283	5450	3109	7788	2037	5615
CFAP57	651	921	667	512	518	469
TMEM125	1612	1454	2050	2816	586	1720
C1orf210	2786	2543	1335	2706	1397	2474
TIE1	1082	1265	1161	1809	1982	908
MPL	1477	1251	624	1826	1514	958
CDC20	10722	10300	4424	7557	5652	3609
ELOVL1	43	47	18	33	38	19
MED8	941	957	820	366	1153	843
SZT2	8021	4752	5159	2225	4704	5745
HYI	1923	2261	956	1048	1471	1199
PTPRF	3211	1915	2968	3860	4081	4880
KDM4A	251	1657	2196	1331	624	608
ST3GAL3	1250	735	1690	1914	928	751
ARTN	402	999	770	2041	2109	1036
IPO13	16322	20639	8430	21958	18597	10471
DPH2	51	99	45	104	52	80
ATP6V0B	626	417	987	722	1192	580
B4GALT2	1733	975	2259	1408	2110	1775
CCDC24	851	1458	1644	682	1395	2949
SLC6A9	1197	725	767	544	392	987
KLF17	4501	4598	4545	6656	9060	4965
KLF18	7329	8653	7359	7274	11149	4079
DMAP1	301	119	191	299	322	438
ERI3	1183	737	731	724	328	247
RNF220	5892	5306	8124	3790	3887	4521
TMEM53	3607	2717	1274	3125	2525	1547
C1orf228	4140	10889	8264	10678	8849	8363
KIF2C	17139	15088	15205	24718	20098	15811
RPS8	2476	1839	1266	1171	2697	1706
BEST4	3299	1975	1242	866	2768	1764
PLK3	1136	838	2271	1636	1211	2775
TCTEX1D4	2377	4550	3781	3651	3049	3400
BTBD19	762	1812	1971	2702	1266	1249
PTCH2	1159	1979	1973	1305	1970	2029
EIF2B3	6558	6040	2549	6545	4718	5873
HECTD3	3249	2143	1264	1989	4468	552
UROD	3543	10611	6630	6777	7747	8528
ZSWIM5	2207	1290	2686	1094	911	1529
HPDL	2328	3770	7611	4873	7452	5326
MUTYH	75	107	362	200	232	90
TOE1	181	90	138	72	109	85
TESK2	610	411	312	534	378	559
CCDC163P	1345	726	616	1663	2236	714
MMACHC	2307	3987	1591	6929	2969	2229
PRDX1	1744	2114	2492	3804	912	2380
AKR1A1	308	428	330	441	513	234
NASP	4673	1619	3469	5723	4631	3086
CCDC17	2961	662	1319	647	956	980
GPBP1L1	470	411	2773	1831	1153	973
TMEM69	1227	1140	2984	1897	2738	1059
IPP	3114	1591	1029	2385	2251	3004
MAST2	15624	10649	3879	7182	4749	5726
PIK3R3	190	1111	619	241	1291	764
TSPAN1	397	433	80	152	295	240
RP11-322N21.2	2409	3933	3695	3910	7197	4566
POMGNT1	500	906	577	387	733	1067
LURAP1	6023	5875	5082	7829	2893	3424
RAD54L	3345	2985	2293	2810	2271	2388
LRRC41	2821	3973	4497	2235	1776	1921
UQCRH	2283	4512	5831	2578	8002	6245
NSUN4	187	285	414	854	199	324
FAAH	1280	1596	1088	1772	2435	1333
DMBX1	1904	763	1257	1322	1935	2191
RP11-49P4.7	794	2356	1673	1236	1321	2236
KNCN	966	896	1897	641	448	1144
MKNK1	1112	1942	1257	2774	2180	2014
MOB3C	8160	17839	9811	4129	8676	4519
ATPAF1	315	423	301	615	628	342
TEX38	380	853	738	1432	1127	1196
EFCAB14	3148	2410	5352	7149	2810	3081
CYP4B1	7466	4535	4779	7888	11044	9183
CYP4A11	838	1145	969	1297	1399	945
CYP4X1	3883	4436	4364	3299	5515	2080
CYP4Z1	2848	4260	1637	2159	4110	6096
CYP4A22	10927	5280	3402	8501	7082	6226
PDZK1IP1	242	176	186	219	301	144
TAL1	7478	5294	1904	8986	7685	3521
STIL	1673	457	779	279	1179	556
CMPK1	1051	726	1183	1085	854	1198
FOXE3	97	15	71	43	103	111
FOXD2	3296	2956	847	3311	1204	2420
TRABD2B	4000	4708	1683	3639	3964	1927
AL356289.1	7	11	13	6	3	11
SLC5A9	1069	1435	929	1560	1685	1619
SPATA6	5773	5828	15923	18221	6862	4909
AGBL4	2246	1998	1384	1043	1329	1723
BEND5	2671	2459	1125	2815	2229	3030
ELAVL4	1872	2774	2685	979	1289	1669
DMRTA2	29	47	42	30	62	50
FAF1	22	27	29	30	46	29
CDKN2C	7473	7273	9883	7077	13056	2067
C1orf185	1802	1667	1847	2299	1114	775
RNF11	1386	1308	1378	710	1208	837
TTC39A	3417	2672	5460	3505	1328	5954
EPS15	7894	6392	4879	6206	7378	8519
OSBPL9	1009	503	1085	764	477	368
NRDC	399	461	377	1148	1220	724
RAB3B	2330	276	650	2142	820	990
TXNDC12	2149	1602	1707	835	670	1771
KTI12	2000	3124	2199	2598	1633	2109
BTF3L4	135	77	134	141	160	194
ZFYVE9	3236	5446	9388	2650	2200	5291
CC2D1B	951	1016	2658	1845	1159	1368
ORC1	322	345	179	155	131	217
PRPF38A	3695	2771	2381	3277	2840	2713
ZCCHC11	302	233	239	260	452	215
GPX7	1637	1449	2027	916	1443	1203
FAM159A	3454	2272	2595	3664	3288	4051
COA7	1962	2040	1432	1347	951	1199
ZYG11B	1652	1506	1628	2086	847	1749
ZYG11A	1839	5635	2474	5630	3180	4455
ECHDC2	8129	3685	6676	6920	3322	5311
SCP2	77	199	71	165	188	247
AL445183.1	2841	4000	2021	2865	2983	6114
PODN	8497	8462	15405	8816	3818	3454
SLC1A7	420	513	136	459	226	326
CPT2	2567	3406	5752	4277	5982	6005
C1orf123	395	600	978	828	528	1212
MAGOH	2681	2143	1094	2271	738	1530
LRP8	2707	3300	4451	4794	2198	1935
DMRTB1	4196	1733	3075	4180	9543	3808
GLIS1	1663	1272	1543	1785	2445	1878
NDC1	216	87	202	189	166	149
YIPF1	420	475	469	567	318	854
DIO1	6733	4009	5873	3484	7902	2529
HSPB11	986	1667	1558	791	1416	567
LRRC42	683	1293	794	950	1966	1598
LDLRAD1	1085	3048	874	4652	1603	2722
TMEM59	704	532	1650	755	728	834
TCEANC2	1182	1062	873	789	868	967
RP11-446E24.4	2630	4076	1902	2999	1533	1473
CDCP2	138	327	186	309	302	379
CYB5RL	1003	283	839	830	671	607
MRPL37	671	781	531	774	807	736
SSBP3	7042	15245	14129	11277	12271	13497
ACOT11	8751	14783	7961	9554	13478	24341
FAM151A	1623	799	985	866	1177	2350
MROH7	2989	3914	1680	3311	3846	6525
MROH7-TTC4	2292	2831	2105	4022	2237	1623
TTC4	1604	1177	1601	1348	1183	1403
PARS2	2470	1838	790	444	1319	576
TTC22	2566	3296	4714	3043	2932	3479
LEXM	1511	1996	3507	2585	1392	2163
DHCR24	84	102	86	117	151	64
TMEM61	570	443	126	567	202	345
BSND	7600	5168	13892	21652	15933	6415
PCSK9	7230	10034	9412	2460	2529	8484
USP24	4716	3862	6811	11620	5719	6097
PLPP3	2041	2164	1957	1024	865	893
PRKAA2	1856	1426	862	675	2090	1181
C1orf168	2541	3164	2965	3729	2237	1658
C8A	3976	3036	2495	3321	2226	2630
C8B	35817	28896	19380	5733	35619	18502
DAB1	11262	11846	11952	18601	9547	13208
OMA1	1344	2601	1718	1791	1431	1343
TACSTD2	4515	7778	5765	2461	1689	2202
MYSM1	407	306	392	494	236	412
JUN	2488	5564	4404	5511	7490	6209
FGGY	8119	6779	6515	5736	5318	12102
HOOK1	2292	3733	2844	1310	4512	3256
CYP2J2	525	485	408	685	569	666
C1orf87	6135	9333	5138	5869	7809	8508
NFIA	7628	17081	27743	9530	17110	20071
TM2D1	6572	5899	3226	4701	3678	8975
PATJ	2081	5138	2414	2269	1613	2378
L1TD1	7040	2742	3606	2594	4447	4204
KANK4	3060	8008	5401	6060	4338	5222
USP1	4	9	20	15	8	18
DOCK7	1246	6413	5957	2565	2889	4616
ANGPTL3	963	1464	1351	2406	5343	783
ATG4C	1139	2400	2338	2629	1509	848
FOXD3	1475	1830	1011	3091	2085	2515
ALG6	3468	10114	4864	4152	4388	4287
ITGB3BP	5531	13331	4806	4031	4635	9006
EFCAB7	1090	2108	1421	1727	1043	1223
PGM1	2361	3468	5650	3265	8892	4359
ROR1	859	552	935	1226	929	806
UBE2U	4239	7819	2355	1676	1260	3466
CACHD1	2570	1134	2118	822	922	1764
RAVER2	4750	5718	1831	2383	6144	7577
JAK1	444	239	225	666	447	205
AK4	2697	4678	2417	3227	1447	1548
DNAJC6	911	872	1086	884	731	588
LEPROT	635	338	982	288	280	586
LEPR	654	792	571	579	527	1106
PDE4B	8729	6001	11068	11815	7168	7333
SGIP1	2813	2653	10502	4914	6526	2317
TCTEX1D1	1716	3307	3096	5046	2824	3565
INSL5	3244	3481	4216	3093	3895	4394
WDR78	2741	2339	5026	3844	2066	3150
MIER1	3446	2548	2710	4237	2903	4500
SLC35D1	2663	5599	6983	6983	6762	6548
C1orf141	3310	1790	2834	2025	3320	1454
IL23R	297	213	512	93	163	204
IL12RB2	523	258	559	654	622	401
SERBP1	918	727	1542	758	919	1064
GADD45A	2681	2302	4623	4479	2917	1760
GNG12	483	1045	774	492	856	601
DIRAS3	1238	602	595	903	876	652
WLS	6282	3075	6662	1978	2168	3629
RPE65	1681	1636	691	827	529	1534
DEPDC1	1035	1061	498	618	1448	1430
LRRC7	2436	2369	3184	6547	5814	3479
LRRC40	1692	1338	2070	682	866	1642
SRSF11	2540	4112	5845	7289	6100	4979
ANKRD13C	22	66	20	34	41	75
HHLA3	6654	5544	3545	5859	4306	2723
AL158839.1	11070	10745	20440	19116	5606	10532
CTH	695	1097	698	679	732	309
PTGER3	2389	2329	1711	1840	1772	1324
ZRANB2	1629	1357	1629	1509	2232	954
NEGR1	861	3438	3168	1972	3565	2674
LRRIQ3	527	979	1206	1073	1576	1481
FPGT	1278	1107	2553	928	1416	1555
FPGT-TNNI3K	3889	1340	5111	7128	3773	3568
TNNI3K	605	736	704	592	863	822
LRRC53	12104	5203	4269	4862	4528	6365
ERICH3	1668	5466	2538	4805	4070	7184
CRYZ	445	484	1275	432	449	983
TYW3	3759	4217	8467	10288	4476	2539
LHX8	651	538	305	700	509	125
SLC44A5	4600	2028	3627	3227	4092	4227
ACADM	1142	1811	3663	2109	2897	2797
RABGGTB	1001	610	1206	1116	2566	1326
MSH4	686	1498	782	515	751	480
ASB17	1315	2995	1711	3531	2925	3337
ST6GALNAC3	85	99	109	119	56	41
ST6GALNAC5	572	1302	1290	1073	1896	620
PIGK	1719	1432	1000	1056	911	1206
AK5	2167	1643	1733	2884	1836	2142
ZZZ3	3495	1216	4767	2112	3502	1827
USP33	8074	19488	9289	5232	2980	10195
FAM73A	1609	1939	1041	1050	911	1725
NEXN	1784	430	1147	1074	2159	1182
FUBP1	954	1905	1005	2352	2110	3551
DNAJB4	7860	5490	1491	4642	4361	5580
GIPC2	1571	1070	1184	1807	1412	1038
PTGFR	834	1135	1896	1294	1072	866
IFI44L	711	4244	4126	2459	3519	2091
IFI44	3856	6831	2953	3669	5320	8197
ADGRL4	3169	3294	2747	3774	3528	3009
ADGRL2	831	790	578	1599	1588	2307
TTLL7	4471	4038	5320	6408	6624	8556
PRKACB	7526	9333	9056	8647	6794	13751
SAMD13	1880	1394	2242	3387	1530	1863
DNASE2B	2099	2265	748	887	937	807
RPF1	6759	4110	9081	8077	10825	3738
GNG5	1003	978	221	979	2303	862
CTBS	1033	715	1136	1680	841	928
SSX2IP	1728	3342	1773	1663	5217	2813
LPAR3	698	1197	432	413	1105	623
MCOLN2	305	1705	2692	920	1523	2187
WDR63	2465	3499	4425	3538	3029	1565
MCOLN3	829	1447	1028	1298	590	634
SYDE2	639	385	244	393	772	734
C1orf52	6817	6196	2915	13339	3135	7552
BCL10	1494	764	1090	722	877	798
DDAH1	5910	9134	3007	1973	2829	4090
CYR61	8906	9434	8724	3946	11465	8608
ZNHIT6	1933	1759	1357	2345	2376	2503
COL24A1	148	135	94	273	301	122
ODF2L	450	795	411	532	330	448
CLCA2	91	206	128	225	86	116
CLCA1	1482	2093	854	974	905	1110
CLCA4	807	925	421	368	1047	617
SH3GLB1	2604	4276	1398	2521	1661	3534
SEP15	61	32	65	68	118	60
HS2ST1	1089	694	708	908	1966	452
RP5-1052I5.2	31055	4906	11738	12180	11815	15752
LMO4	9935	7598	6430	5848	5316	7223
PKN2	1276	677	1417	910	835	969
GTF2B	69	40	79	99	52	84
KYAT3	274	527	225	86	101	276
RBMXL1	2901	3740	4444	1859	4685	2236
GBP3	3257	6345	3307	5309	3712	2562
GBP1	3910	954	1060	3225	2796	1966
GBP2	11121	12332	6229	5648	9662	4169
GBP7	3368	1587	2826	5047	2242	1814
GBP4	1586	1747	2144	1916	923	1416
GBP5	25	77	74	146	57	33
GBP6	474	1013	832	751	874	1084
LRRC8B	6496	7525	5175	5223	6988	7883
LRRC8C	229	186	189	173	365	374
RP11-302M6.4	2100	1779	768	1933	2321	3335
LRRC8D	178	210	153	79	136	198
ZNF326	403	451	498	812	506	587
BARHL2	422	519	715	355	632	376
ZNF644	136	243	228	241	326	124
HFM1	839	2173	1072	1323	274	768
CDC7	10205	4394	6733	3990	5518	2214
TGFBR3	307	420	154	263	288	213
BRDT	2813	2440	1744	1810	1353	1984
EPHX4	7140	4035	5861	6174	3656	6381
SETSIP	62	454	217	539	354	905
BTBD8	8050	5974	5442	6153	13732	6210
KIAA1107	2161	4462	704	2943	610	1446
C1orf146	465	730	499	1347	1136	435
GLMN	3959	3512	3402	4091	3196	6186
RPAP2	5761	4488	6029	5486	7742	4009
GFI1	7281	8388	6223	5611	7209	3478
EVI5	59	88	43	50	55	45
RPL5	4	7	6	3	3	5
FAM69A	89	92	276	141	191	266
MTF2	1394	1229	1874	2823	2793	1837
TMED5	53	60	93	34	80	112
CCDC18	208	240	155	157	110	186
DR1	3218	5537	6805	5884	4374	4247
FNBP1L	1163	833	868	608	826	513
BCAR3	198	152	310	264	237	231
DNTTIP2	610	530	667	707	734	1573
GCLM	4526	4284	6922	2430	5274	4515
ABCA4	1818	4255	4581	3919	4229	797
ARHGAP29	697	778	582	892	2099	676
ABCD3	337	209	584	264	210	341
F3	1499	1473	1626	1469	1691	1117
SLC44A3	6995	2599	1680	1295	4621	3871
CNN3	2796	1830	3131	2606	2340	4172
ALG14	58	30	70	60	100	49
TMEM56	1149	1294	1087	1404	1630	1265
TMEM56-RWDD3	1963	2620	1949	560	956	1765
RWDD3	5396	5354	5670	3532	4711	5063
PTBP2	1662	1850	1070	1140	2002	1574
DPYD	1102	1137	975	873	1411	1756
SNX7	10097	14234	8688	15450	7724	13752
PLPPR5	7677	8473	11717	12848	6036	8850
PLPPR4	330	179	324	258	186	202
PALMD	2015	3758	4967	5930	9189	5328
FRRS1	1592	2139	1241	1203	2143	2133
AGL	853	565	247	288	681	596
AC096949.1	131	202	91	114	88	94
SLC35A3	6520	13846	9663	14021	11191	6742
MFSD14A	3027	2457	3012	2659	2311	2096
SASS6	580	313	121	278	420	145
TRMT13	3073	1009	2220	4528	739	3012
LRRC39	2476	842	2018	1728	369	1170
DBT	623	795	748	1005	553	711
RTCA	3655	5277	3185	3718	2611	2522
CDC14A	2369	1356	1914	2597	1250	1400
GPR88	408	1902	1025	1414	1102	2216
VCAM1	795	1373	1351	809	813	502
EXTL2	3396	3783	3548	2514	2701	1930
SLC30A7	452	1213	763	287	521	422
DPH5	427	177	238	219	614	346
S1PR1	1191	840	688	637	706	631
OLFM3	1282	547	1422	1309	1507	635
COL11A1	4361	7617	4103	5887	5515	4201
RNPC3	261	299	353	355	203	370
AMY2B	1312	1861	766	1655	750	1016
AMY2A	944	1605	1343	2771	3202	3472
AMY1A	3651	4043	4131	4682	3577	3292
AMY1B	394	245	571	415	478	460
AMY1C	3362	2264	2492	1610	4125	2271
PRMT6	1212	655	1399	895	644	1277
NTNG1	887	1682	1021	375	407	1303
VAV3	527	329	917	554	686	945
SLC25A24	1120	1177	432	924	548	721
NBPF4	2459	3546	4892	5013	2140	3800
NBPF6	10027	12313	9197	6094	5835	11195
FAM102B	199	129	315	251	176	183
HENMT1	6308	6884	3704	5140	4669	5492
PRPF38B	2842	3748	7988	6203	4926	6321
FNDC7	3054	2951	1877	1113	4505	2358
STXBP3	1976	4068	2892	1702	3038	1869
AKNAD1	646	639	599	491	341	334
RP11-475E11.9	3454	4450	3007	2652	4570	3814
GPSM2	5198	3539	3057	2498	3045	3036
CLCC1	10187	5802	5897	4480	9346	7175
WDR47	525	1354	921	1103	639	867
TAF13	1180	2339	2841	1875	2094	504
TMEM167B	477	605	875	124	484	858
C1orf194	3378	5540	8027	5325	3960	1959
KIAA1324	1443	1458	1518	2222	1199	1687
SARS	3619	6687	4764	4980	4120	3632
CELSR2	4530	3488	6673	2695	2457	1925
PSRC1	2139	2122	3539	3608	1416	2695
MYBPHL	115	213	193	115	242	272
SORT1	1108	2266	1397	1187	1763	715
PSMA5	1694	1608	2348	1325	1125	2359
SYPL2	1036	1582	2722	1746	2900	1666
ATXN7L2	1226	876	806	937	212	501
CYB561D1	2072	1311	1470	2720	4623	3144
AMIGO1	1497	3116	2110	1616	5054	2777
GPR61	7467	12462	11623	9735	2084	5252
GNAI3	3575	5350	5111	4055	6071	2744
GNAT2	3198	6690	1334	3071	1262	1632
AMPD2	379	499	604	860	797	537
GSTM4	3246	3638	3746	3882	2246	2298
GSTM2	1746	909	1083	1298	1487	590
GSTM1	204	123	110	140	129	75
GSTM5	6675	4415	4176	3732	4441	3238
GSTM3	8764	4122	3999	7595	3622	6924
EPS8L3	10772	13843	5742	11154	4845	5535
CSF1	2322	1731	613	986	1349	990
AHCYL1	836	450	458	841	386	755
STRIP1	3910	9628	4992	11245	5347	3915
ALX3	357	355	309	457	392	516
UBL4B	8790	10203	10932	15268	5423	6568
SLC6A17	1907	725	1334	1477	2451	1046
KCNC4	2159	2454	2547	2121	2628	2128
RBM15	1359	1425	2038	542	936	1339
SLC16A4	15	33	12	34	25	33
LAMTOR5	1191	2692	1797	1187	2308	2161
PROK1	2480	1938	1059	2399	2398	1351
KCNA10	389	740	369	519	419	278
KCNA2	4198	2313	3409	3970	3998	2902
KCNA3	3172	1498	2753	2237	2746	1889
CD53	1793	5370	2429	994	2761	3007
LRIF1	8579	6593	8407	4778	2327	11120
DRAM2	314	493	301	524	880	596
CEPT1	5736	1902	3437	1880	4200	2595
DENND2D	786	351	200	369	661	685
CHI3L2	7615	4989	5615	4762	11126	7503
CHIA	2166	1519	1069	1475	1248	2191
PIFO	3226	2612	3289	2271	3323	3707
OVGP1	11	14	11	9	20	18
WDR77	13997	3156	2922	5747	10262	4521
ATP5F1	3788	3618	6759	5841	5624	9063
C1orf162	716	560	438	350	757	581
TMIGD3	246	537	267	355	430	288
ADORA3	291	213	664	372	421	514
RAP1A	70	236	43	117	125	157
FAM212B	3691	4841	5661	6757	3799	9056
DDX20	499	2026	508	1545	881	455
KCND3	2497	2046	5130	2475	1843	2794
CTTNBP2NL	126	123	119	111	73	144
WNT2B	2050	2491	1315	1537	1248	1801
ST7L	975	1275	971	951	843	2178
CAPZA1	524	446	298	992	625	556
MOV10	7451	9069	4867	5026	4017	6712
RHOC	12925	5742	8339	4848	2883	8372
RP11-426L16.10	303	202	228	178	344	242
PPM1J	935	1045	1247	247	1623	1358
FAM19A3	3074	3080	5908	5454	3544	1202
SLC16A1	9702	3602	4883	8781	8881	8371
LRIG2	5415	4846	5898	5020	5037	5598
MAGI3	270	631	660	467	741	399
PHTF1	71	33	39	45	25	25
RSBN1	5958	4702	2196	2617	3984	6873
PTPN22	113	85	425	285	291	705
BCL2L15	6086	17418	14259	9941	18828	9285
AP4B1	6789	10220	9853	3135	3536	5982
DCLRE1B	2353	2823	4070	3880	3406	2960
HIPK1	605	484	223	298	270	285
OLFML3	388	435	559	677	414	720
SYT6	2252	3051	1623	3067	1434	1719
TRIM33	3871	7743	6516	7344	3594	4616
BCAS2	2801	719	1724	893	1947	1187
DENND2C	1637	4864	2637	1472	2413	3213
AMPD1	6391	8881	2916	5645	2066	1905
NRAS	1094	569	556	736	1160	645
CSDE1	1090	2063	2872	2091	2354	2045
SIKE1	5784	15944	6270	12375	13818	20692
SYCP1	575	593	411	428	1327	1137
TSHB	2872	2777	2130	2711	3793	2546
TSPAN2	1280	1292	1716	1319	1263	836
NGF	11230	5217	8023	8156	3590	5754
VANGL1	2594	2773	3477	3961	2811	2562
CASQ2	5409	7154	5923	5393	7936	5179
NHLH2	170	124	108	113	208	205
SLC22A15	2158	4628	2572	2994	7992	5602
MAB21L3	1520	2908	2878	1320	1280	3992
ATP1A1	530	1798	1305	1246	991	981
CD58	27	52	71	55	87	108
IGSF3	4164	3794	5957	3866	5409	2146
CD2	235	120	167	158	160	152
PTGFRN	72	66	64	42	28	69
CD101	1043	2564	969	1318	899	1044
TTF2	789	282	1102	262	994	328
TRIM45	5960	3895	5559	2678	6909	5532
VTCN1	6790	3154	4052	6052	3607	3627
MAN1A2	2173	3695	2813	2798	1229	6285
FAM46C	11624	4812	7478	5660	11638	6139
GDAP2	4197	3121	2384	1044	2297	3214
WDR3	13455	7208	10828	6536	9228	9310
SPAG17	5153	3199	3481	2322	4978	1691
TBX15	413	1564	1750	785	1493	1629
WARS2	1950	2353	2639	3675	1592	1156
HAO2	434	557	535	240	705	537
HSD3B2	908	1745	1370	1768	1305	567
HSD3B1	8	25	25	14	37	13
ZNF697	7064	12165	9083	10486	11780	4309
PHGDH	151	175	119	63	109	84
HMGCS2	9303	7381	3062	3755	5756	3089
REG4	449	1606	887	1168	1398	539
ADAM30	108	118	116	113	121	165
NOTCH2	1308	766	1333	932	905	1147
SEC22B	1709	1187	1725	2027	2239	949
NBPF26	1997	4880	9011	8037	8040	5261
PPIAL4A	3193	2716	8249	3208	3304	3169
AC241377.1	779	655	845	687	1876	1901
FCGR1B	253	229	344	144	206	262
FAM72B	244	630	486	246	301	661
SRGAP2C	1438	2370	2516	2857	470	2496
HIST2H3PS2	377	531	594	418	370	332
FAM72C	154	149	126	168	147	379
PPIAL4E	6977	5425	9374	12063	13797	13131
NBPF15	8706	5103	4717	3414	4507	5646
PPIAL4F	3193	4100	4727	2724	3270	2664
SRGAP2B	3025	2810	3120	2219	1777	3786
FAM72D	3796	4674	5806	9649	4579	3383
AC241585.1	6429	5629	4028	3161	9447	5526
PPIAL4D	9667	5979	2651	7119	5009	6985
NBPF20	108	41	68	125	89	113
GPR89A	24	11	36	19	31	11
PDZK1	6220	5084	13381	9704	7307	6708
CD160	1444	2147	1865	2121	2069	4590
RNF115	7081	7650	3720	9035	3455	6947
POLR3C	4892	3581	4015	2981	2815	6982
NUDT17	143	229	246	275	226	266
PIAS3	8847	11488	15893	12701	18707	12350
ANKRD35	10920	11042	11771	6191	6488	7811
ITGA10	654	1215	531	1091	1066	1074
PEX11B	2442	1812	4786	1774	4488	2267
RBM8A	19252	28048	17587	12858	15366	18578
CH17-270A2.2	5570	6190	5227	5524	5845	5722
LIX1L	95	28	40	58	21	17
ANKRD34A	5608	3033	3556	2579	7122	4502
POLR3GL	1895	2959	1380	1395	2997	3090
TXNIP	450	808	1523	1268	734	1449
HFE2	1157	3134	3523	937	1820	994
NBPF10	1571	3192	840	1144	1370	3672
RP11-458D21.5	1151	1172	1458	1132	624	722
NOTCH2NL	2543	1107	1788	1169	663	3020
AC243756.1	83	278	392	169	166	328
NBPF12	201	305	153	121	112	144
PRKAB2	2952	1439	2923	3895	3568	3772
FMO5	5339	4623	4516	3030	4698	4945
CHD1L	3460	2988	1841	2156	2490	4459
BCL9	75	60	121	136	23	36
ACP6	3106	2432	1199	1463	1447	5097
GJA5	682	529	1073	853	972	336
GJA8	239	177	155	165	422	419
GPR89B	3004	2054	1112	969	594	1362
NBPF11	467	718	1182	951	1895	913
AC245100.1	1998	5226	2271	3801	4271	2808
PPIAL4G	1052	1284	1456	784	479	888
NBPF14	2833	4649	7585	5039	5598	3535
PDE4DIP	783	994	406	937	1385	1087
NBPF9	191	405	266	403	238	601
NBPF19	819	309	363	606	662	668
PPIAL4C	1977	2460	2681	2922	1774	1941
FAM231D	7516	2109	1155	4166	3960	4376
FCGR1A	3005	2329	6996	4697	1840	3800
HIST2H2BF	2091	2838	1702	2558	1412	1126
HIST2H3D	3462	6098	6998	5341	2296	4687
HIST2H4A	5227	4250	1745	5454	3287	4535
HIST2H3C	2440	1875	2146	2965	1971	2209
HIST2H2AA3	3650	2476	4577	2866	2884	1571
HIST2H2AA4	2077	2352	1414	1566	1515	1824
HIST2H3A	275	389	359	205	257	238
HIST2H4B	1885	5417	5410	7172	11552	11442
HIST2H2BE	3579	4893	4521	3504	10267	5930
HIST2H2AC	265	436	306	145	191	739
HIST2H2AB	1350	975	634	608	768	534
BOLA1	7226	5897	3986	5976	3506	4609
SV2A	450	452	243	456	521	199
SF3B4	3171	2461	887	5267	2781	4001
MTMR11	4732	2579	7085	3418	2352	6190
OTUD7B	5069	5880	9196	3046	2865	3608
VPS45	4141	4783	4569	1644	2851	3054
PLEKHO1	6513	3975	2401	8666	6746	3619
ANP32E	341	87	272	260	332	372
CA14	1810	1718	3280	2932	3273	3838
APH1A	1091	2074	1499	1100	1327	2711
C1orf54	4774	1641	2912	2943	2892	6181
CIART	1020	513	803	594	602	660
MRPS21	352	220	587	503	328	175
AC242988.1	5611	5938	3818	4715	5018	4400
PRPF3	1085	900	1965	3070	2028	2434
RPRD2	1897	1470	2119	2293	2668	1710
TARS2	2287	2547	1515	4553	1383	3726
ECM1	789	3178	3256	1824	4070	2361
ADAMTSL4	8254	4992	9177	6710	4101	4662
MCL1	1288	1645	3131	3146	1403	2063
ENSA	7479	2327	3797	4180	3880	5044
GOLPH3L	1937	1809	1876	2992	2466	2107
HORMAD1	5415	6539	3665	2818	8215	4687
CTSS	5295	4106	4559	3020	1435	1528
CTSK	331	198	590	183	295	145
ARNT	95	151	124	143	151	225
RP11-235D19.4	4294	2479	2605	4279	3561	3321
SETDB1	1416	911	985	401	1060	1167
